Home Team,Term,Name,Time Played (sec),FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Q1,Allen Iverson,2879,6,17,0.353,1,4,0.25,11,13,0.846,2,2,4,6,0,0,4,1,24,6
0,Q2,Allen Iverson,679,0,5,0.0,0,1,0.0,4,5,0.8,0,0,0,3,0,0,1,1,4,-1
0,H1,Allen Iverson,622,2,4,0.5,1,2,0.5,3,4,0.75,0,2,2,0,0,0,0,0,8,16
0,Q3,Allen Iverson,1301,2,9,0.222,1,3,0.333,7,9,0.778,0,2,2,3,0,0,1,1,12,15
0,Q4,Allen Iverson,720,3,5,0.6,0,1,0.0,0,0,,1,0,1,2,0,0,1,0,6,-7
0,H2,Allen Iverson,558,1,2,0.5,0,0,,2,2,1.0,0,0,0,1,0,0,1,0,4,2
0,Q1,Tyrone Hill,2871,7,13,0.538,0,0,,2,5,0.4,1,10,11,0,3,1,2,6,16,-1
0,Q2,Tyrone Hill,640,2,4,0.5,0,0,,0,2,0.0,0,3,3,0,1,0,1,1,4,-1
0,H1,Tyrone Hill,608,2,3,0.667,0,0,,1,1,1.0,0,3,3,0,1,0,0,0,5,16
0,Q3,Tyrone Hill,1248,4,7,0.571,0,0,,1,3,0.333,0,6,6,0,2,0,1,1,9,15
0,Q4,Tyrone Hill,617,2,4,0.5,0,0,,0,0,,1,2,3,0,1,0,0,2,4,-7
0,H2,Tyrone Hill,720,0,1,0.0,0,0,,0,0,,0,1,1,0,0,1,0,1,0,-5
0,Q1,Aaron McKie,2132,6,10,0.6,0,1,0.0,2,2,1.0,1,5,6,6,1,0,0,4,14,-1
0,Q2,Aaron McKie,508,3,3,1.0,0,0,,0,0,,0,3,3,1,0,0,0,2,6,2
0,H1,Aaron McKie,298,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,10
0,Q3,Aaron McKie,806,3,3,1.0,0,0,,0,0,,0,3,3,2,0,0,0,2,6,12
0,Q4,Aaron McKie,394,0,3,0.0,0,0,,0,0,,0,0,0,1,1,0,0,0,0,-4
0,H2,Aaron McKie,631,2,3,0.667,0,1,0.0,0,0,,1,2,3,3,0,0,0,2,4,-5
0,Q1,George Lynch,2069,2,11,0.182,1,1,1.0,2,2,1.0,2,4,6,3,3,4,2,4,7,5
0,Q2,George Lynch,532,0,3,0.0,0,0,,0,0,,2,1,3,0,0,2,2,0,0,4
0,H1,George Lynch,343,0,2,0.0,0,0,,0,0,,0,0,0,2,2,0,0,0,0,10
0,Q3,George Lynch,875,0,5,0.0,0,0,,0,0,,2,1,3,2,2,2,2,0,0,14
0,Q4,George Lynch,441,0,0,,0,0,,0,0,,0,2,2,1,0,0,0,2,0,-2
0,H2,George Lynch,472,2,5,0.4,1,1,1.0,0,0,,0,0,0,0,1,1,0,1,5,-1
0,Q1,Theo Ratliff,1694,2,4,0.5,0,0,,2,4,0.5,1,2,3,1,1,2,2,6,6,-12
0,Q2,Theo Ratliff,720,2,3,0.667,0,0,,0,0,,1,1,2,0,0,1,1,1,4,-2
0,H1,Theo Ratliff,182,0,1,0.0,0,0,,0,0,,0,0,0,1,1,1,0,1,0,0
0,Q3,Theo Ratliff,902,2,4,0.5,0,0,,0,0,,1,1,2,1,1,2,1,2,4,-2
0,Q4,Theo Ratliff,188,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-4
0,H2,Theo Ratliff,590,0,0,,0,0,,2,4,0.5,0,1,1,0,0,0,1,1,2,-4
0,Q1,Matt Geiger,1516,5,10,0.5,1,1,1.0,3,4,0.75,1,6,7,2,0,0,3,4,14,6
0,Q2,Matt Geiger,80,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1
0,H1,Matt Geiger,636,3,4,0.75,1,1,1.0,0,0,,0,2,2,2,0,0,1,1,7,12
0,Q3,Matt Geiger,716,3,4,0.75,1,1,1.0,0,0,,0,2,2,2,0,0,1,2,7,11
0,Q4,Matt Geiger,532,1,4,0.25,0,0,,2,2,1.0,1,3,4,0,0,0,1,2,4,-3
0,H2,Matt Geiger,130,1,2,0.5,0,0,,1,2,0.5,0,1,1,0,0,0,0,0,3,-1
0,Q1,Harvey Grant,1369,5,9,0.556,0,2,0.0,2,2,1.0,1,1,2,0,1,0,0,4,12,-11
0,Q2,Harvey Grant,212,0,0,,0,0,,2,2,1.0,1,0,1,0,0,0,0,0,2,-4
0,H1,Harvey Grant,391,3,4,0.75,0,0,,0,0,,0,1,1,0,0,0,0,1,6,4
0,Q3,Harvey Grant,603,3,4,0.75,0,0,,2,2,1.0,1,1,2,0,0,0,0,1,8,0
0,Q4,Harvey Grant,376,1,2,0.5,0,0,,0,0,,0,0,0,0,1,0,0,3,2,-5
0,H2,Harvey Grant,251,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-7
0,Q1,Larry Hughes,1219,2,6,0.333,0,2,0.0,2,2,1.0,0,2,2,0,0,0,1,3,6,-9
0,Q2,Larry Hughes,188,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-6
0,H1,Larry Hughes,408,0,2,0.0,0,0,,0,0,,0,2,2,0,0,0,0,0,0,4
0,Q3,Larry Hughes,596,1,3,0.333,0,0,,0,0,,0,2,2,0,0,0,0,0,2,-2
0,Q4,Larry Hughes,332,0,0,,0,0,,2,2,1.0,0,0,0,0,0,0,0,1,2,-3
0,H2,Larry Hughes,248,1,2,0.5,0,1,0.0,0,0,,0,0,0,0,0,0,1,0,2,-4
0,Q1,Doug Overton,154,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
0,Q2,Doug Overton,41,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1
0,H1,Doug Overton,112,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
0,Q3,Doug Overton,153,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
0,Q4,Doug Overton,
0,H2,Doug Overton,
0,Q1,Jerald Honeycutt,
0,Q2,Jerald Honeycutt,
0,H1,Jerald Honeycutt,
0,Q3,Jerald Honeycutt,
0,Q4,Jerald Honeycutt,
0,H2,Jerald Honeycutt,
0,Q1,Nazr Mohammed,
0,Q2,Nazr Mohammed,
0,H1,Nazr Mohammed,
0,Q3,Nazr Mohammed,
0,Q4,Nazr Mohammed,
0,H2,Nazr Mohammed,
0,Q1,Eric Snow,
0,Q2,Eric Snow,
0,H1,Eric Snow,
0,Q3,Eric Snow,
0,Q4,Eric Snow,
0,H2,Eric Snow,
1,Q1,Dikembe Mutombo,2865,3,4,0.75,0,0,,5,10,0.5,6,10,16,1,0,6,2,1,11,11
1,Q2,Dikembe Mutombo,720,0,0,,0,0,,1,2,0.5,1,2,3,0,0,2,1,1,1,2
1,H1,Dikembe Mutombo,422,1,2,0.5,0,0,,0,0,,3,1,4,0,0,3,1,0,2,-4
1,Q3,Dikembe Mutombo,1142,1,2,0.5,0,0,,1,2,0.5,4,3,7,0,0,5,2,1,3,-2
1,Q4,Dikembe Mutombo,720,0,0,,0,0,,3,6,0.5,2,2,4,1,0,1,0,0,3,7
1,H2,Dikembe Mutombo,717,2,2,1.0,0,0,,0,0,,0,4,4,0,0,0,0,0,4,2
1,Q1,Steve Smith,2739,8,23,0.348,1,9,0.111,12,13,0.923,1,1,2,4,2,0,3,5,29,14
1,Q2,Steve Smith,720,1,6,0.167,1,2,0.5,0,0,,0,0,0,0,1,0,0,0,3,2
1,H1,Steve Smith,279,0,1,0.0,0,1,0.0,0,0,,0,0,0,1,0,0,1,3,0,-4
1,Q3,Steve Smith,999,1,7,0.143,1,3,0.333,0,0,,0,0,0,1,1,0,1,3,3,-2
1,Q4,Steve Smith,720,4,7,0.571,0,2,0.0,6,7,0.857,0,0,0,1,0,0,2,0,14,7
1,H2,Steve Smith,720,2,7,0.286,0,3,0.0,2,2,1.0,1,1,2,1,0,0,0,0,6,5
1,Q1,Alan Henderson,2681,7,16,0.438,0,0,,9,9,1.0,4,2,6,0,1,2,2,5,23,10
1,Q2,Alan Henderson,720,4,5,0.8,0,0,,1,1,1.0,0,1,1,0,1,0,0,1,9,2
1,H1,Alan Henderson,380,0,2,0.0,0,0,,2,2,1.0,1,0,1,0,0,0,1,0,2,-4
1,Q3,Alan Henderson,1100,4,7,0.571,0,0,,3,3,1.0,1,1,2,0,1,0,1,1,11,-2
1,Q4,Alan Henderson,720,2,4,0.5,0,0,,2,2,1.0,1,0,1,0,0,1,0,1,6,7
1,H2,Alan Henderson,561,0,2,0.0,0,0,,0,0,,0,0,0,0,0,1,0,2,0,1
1,Q1,Mookie Blaylock,2591,6,14,0.429,1,7,0.143,0,0,,2,8,10,8,1,0,4,3,13,4
1,Q2,Mookie Blaylock,532,2,4,0.5,1,2,0.5,0,0,,0,2,2,1,0,0,2,2,5,-4
