Home Team,Term,Name,Time Played (sec),FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Q1,Jamaal Tinsley,691,1,1,1.0,0,0,,1,1,1.0,0,2,2,2,2,0,2,0,3,10
0,Q2,Jamaal Tinsley,302,0,0,,0,0,,0,0,,0,1,1,1,0,0,2,0,0,4
0,H1,Jamaal Tinsley,993,1,1,1.0,0,0,,1,1,1.0,0,3,3,3,2,0,4,0,3,14
0,Q3,Jamaal Tinsley,593,1,3,0.333,1,2,0.5,0,0,,1,0,1,5,1,0,0,0,3,12
0,Q4,Jamaal Tinsley,720,0,3,0.0,0,2,0.0,0,0,,0,0,0,4,1,0,1,2,0,-2
0,H2,Jamaal Tinsley,1313,1,6,0.167,1,4,0.25,0,0,,1,0,1,9,2,0,1,2,3,10
0,Q1,Metta World Peace,612,4,5,0.8,1,1,1.0,0,0,,0,3,3,1,0,0,0,1,9,10
0,Q2,Metta World Peace,531,4,4,1.0,1,1,1.0,0,0,,0,1,1,1,2,1,0,0,9,12
0,H1,Metta World Peace,1143,8,9,0.889,2,2,1.0,0,0,,0,4,4,2,2,1,0,1,18,22
0,Q3,Metta World Peace,720,1,2,0.5,1,1,1.0,0,0,,0,1,1,0,2,0,0,1,3,7
0,Q4,Metta World Peace,306,1,2,0.5,0,1,0.0,0,0,,0,1,1,0,0,0,0,0,2,-4
0,H2,Metta World Peace,1026,2,4,0.5,1,2,0.5,0,0,,0,2,2,0,2,0,0,1,5,3
0,Q1,Brad Miller,554,0,1,0.0,0,0,,0,0,,3,2,5,1,0,0,1,0,0,7
0,Q2,Brad Miller,591,1,1,1.0,0,0,,0,0,,0,1,1,0,0,0,2,2,2,9
0,H1,Brad Miller,1145,1,2,0.5,0,0,,0,0,,3,3,6,1,0,0,3,2,2,16
0,Q3,Brad Miller,720,0,0,,0,0,,8,8,1.0,0,5,5,0,0,1,0,1,8,7
0,Q4,Brad Miller,22,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
0,H2,Brad Miller,742,0,0,,0,0,,8,8,1.0,0,5,5,0,0,1,0,1,8,5
0,Q1,Al Harrington,720,3,5,0.6,0,0,,2,2,1.0,1,1,2,0,0,0,0,1,8,10
