Home Team,Term,Name,Time Played (sec),FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Q1,Larry Johnson,562,1,3,0.333,0,0,,0,0,,0,0,0,2,0,0,1,1,2,0
0,Q2,Larry Johnson,595,1,3,0.333,0,0,,0,0,,0,3,3,1,0,0,2,1,2,6
0,H1,Larry Johnson,1157,2,6,0.333,0,0,,0,0,,0,3,3,3,0,0,3,2,4,6
0,Q3,Larry Johnson,554,3,5,0.6,0,1,0.0,0,0,,1,1,2,0,1,0,0,1,6,7
0,Q4,Larry Johnson,327,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,2
0,H2,Larry Johnson,881,3,5,0.6,0,1,0.0,0,0,,2,1,3,0,1,0,0,1,6,9
0,Q1,Charles Oakley,720,0,2,0.0,0,0,,0,0,,2,1,3,0,1,0,2,1,0,1
0,Q2,Charles Oakley,125,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,6
0,H1,Charles Oakley,845,0,2,0.0,0,0,,0,0,,2,2,4,1,1,0,2,1,0,7
0,Q3,Charles Oakley,720,1,1,1.0,0,0,,0,0,,0,1,1,0,0,0,0,1,2,4
0,Q4,Charles Oakley,393,2,2,1.0,0,0,,1,1,1.0,1,0,1,0,0,0,0,0,5,2
0,H2,Charles Oakley,1113,3,3,1.0,0,0,,1,1,1.0,1,1,2,0,0,0,0,1,7,6
0,Q1,Patrick Ewing,647,4,6,0.667,0,0,,0,1,0.0,0,3,3,1,0,0,1,1,8,0
0,Q2,Patrick Ewing,312,2,3,0.667,0,0,,0,0,,0,2,2,0,0,0,0,0,4,7
0,H1,Patrick Ewing,959,6,9,0.667,0,0,,0,1,0.0,0,5,5,1,0,0,1,1,12,7
0,Q3,Patrick Ewing,720,2,7,0.286,0,0,,2,2,1.0,3,4,7,0,0,0,0,1,6,4
0,Q4,Patrick Ewing,144,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,0,0,0,1
0,H2,Patrick Ewing,864,2,8,0.25,0,0,,2,2,1.0,3,5,8,0,0,0,0,1,6,5
0,Q1,Allan Houston,647,3,4,0.75,0,0,,0,0,,0,1,1,0,1,0,1,2,6,0
0,Q2,Allan Houston,205,0,1,0.0,0,0,,1,2,0.5,0,0,0,0,0,0,0,0,1,1
0,H1,Allan Houston,852,3,5,0.6,0,0,,1,2,0.5,0,1,1,0,1,0,1,2,7,1
0,Q3,Allan Houston,665,4,8,0.5,0,1,0.0,0,2,0.0,1,0,1,0,1,0,0,1,8,7
0,Q4,Allan Houston,
0,H2,Allan Houston,665,4,8,0.5,0,1,0.0,0,2,0.0,1,0,1,0,1,0,0,1,8,7
0,Q1,Charlie Ward,494,2,2,1.0,1,1,1.0,0,0,,0,1,1,0,1,0,0,0,5,4
0,Q2,Charlie Ward,
0,H1,Charlie Ward,494,2,2,1.0,1,1,1.0,0,0,,0,1,1,0,1,0,0,0,5,4
0,Q3,Charlie Ward,720,1,1,1.0,1,1,1.0,0,0,,0,0,0,3,0,0,1,2,3,4
0,Q4,Charlie Ward,
0,H2,Charlie Ward,720,1,1,1.0,1,1,1.0,0,0,,0,0,0,3,0,0,1,2,3,4
0,Q1,Chris Childs,226,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
0,Q2,Chris Childs,720,0,3,0.0,0,0,,0,0,,0,3,3,3,0,0,0,1,0,12
0,H1,Chris Childs,946,0,4,0.0,0,0,,0,0,,0,3,3,3,0,0,0,1,0,9
0,Q3,Chris Childs,
0,Q4,Chris Childs,720,1,4,0.25,0,2,0.0,1,2,0.5,0,0,0,5,1,0,0,1,3,4
0,H2,Chris Childs,720,1,4,0.25,0,2,0.0,1,2,0.5,0,0,0,5,1,0,0,1,3,4
0,Q1,Chris Mills,73,0,0,,0,0,,1,2,0.5,1,0,1,0,0,0,0,0,1,1
0,Q2,Chris Mills,720,3,4,0.75,0,0,,0,1,0.0,0,2,2,0,0,1,0,0,6,12
0,H1,Chris Mills,793,3,4,0.75,0,0,,1,3,0.333,1,2,3,0,0,1,0,0,7,13
0,Q3,Chris Mills,55,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
0,Q4,Chris Mills,720,4,6,0.667,0,0,,0,0,,2,1,3,1,0,0,1,1,8,4
0,H2,Chris Mills,775,4,6,0.667,0,0,,0,0,,2,1,3,1,0,0,1,1,8,1
0,Q1,John Starks,158,1,2,0.5,0,0,,0,0,,0,0,0,0,0,0,0,1,2,1
0,Q2,John Starks,515,4,4,1.0,1,1,1.0,0,0,,0,0,0,0,1,0,0,0,9,11
0,H1,John Starks,673,5,6,0.833,1,1,1.0,0,0,,0,0,0,0,1,0,0,1,11,12
0,Q3,John Starks,166,0,2,0.0,0,1,0.0,0,0,,0,0,0,0,1,0,0,1,0,-3
0,Q4,John Starks,720,3,6,0.5,2,2,1.0,1,2,0.5,0,1,1,1,0,0,0,0,9,4
0,H2,John Starks,886,3,8,0.375,2,3,0.667,1,2,0.5,0,1,1,1,1,0,0,1,9,1
0,Q1,Chris Dudley,73,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,1
0,Q2,Chris Dudley,408,1,2,0.5,0,0,,0,0,,2,2,4,0,0,0,0,2,2,5
0,H1,Chris Dudley,481,1,2,0.5,0,0,,0,0,,2,3,5,0,0,0,0,2,2,6
0,Q3,Chris Dudley,
0,Q4,Chris Dudley,393,0,0,,0,0,,0,0,,0,2,2,1,0,0,0,4,0,2
0,H2,Chris Dudley,393,0,0,,0,0,,0,0,,0,2,2,1,0,0,0,4,0,2
0,Q1,Herb Williams,
0,Q2,Herb Williams,
0,H1,Herb Williams,
0,Q3,Herb Williams,
0,Q4,Herb Williams,183,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,1,0,2,1
0,H2,Herb Williams,183,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,1,0,2,1
0,Q1,Pete Myers,
0,Q2,Pete Myers,
0,H1,Pete Myers,
0,Q3,Pete Myers,
0,Q4,Pete Myers,
0,H2,Pete Myers,
0,Q1,Buck Williams,
0,Q2,Buck Williams,
0,H1,Buck Williams,
0,Q3,Buck Williams,
0,Q4,Buck Williams,
0,H2,Buck Williams,
1,Q1,Dikembe Mutombo,647,0,3,0.0,0,0,,0,0,,1,2,3,0,0,0,0,1,0,0
1,Q2,Dikembe Mutombo,595,2,4,0.5,0,0,,0,0,,0,3,3,0,0,0,0,0,4,-6
1,H1,Dikembe Mutombo,1242,2,7,0.286,0,0,,0,0,,1,5,6,0,0,0,0,1,4,-6
1,Q3,Dikembe Mutombo,720,0,0,,0,0,,2,2,1.0,2,3,5,1,0,0,1,2,2,-4
1,Q4,Dikembe Mutombo,428,3,3,1.0,0,0,,0,0,,0,1,1,0,0,0,0,0,6,0
1,H2,Dikembe Mutombo,1148,3,3,1.0,0,0,,2,2,1.0,2,4,6,1,0,0,1,2,8,-4
1,Q1,Mookie Blaylock,655,2,5,0.4,0,2,0.0,0,0,,0,0,0,1,0,0,1,1,4,0
1,Q2,Mookie Blaylock,636,2,5,0.4,0,1,0.0,0,0,,1,2,3,1,0,0,1,0,4,-8
1,H1,Mookie Blaylock,1291,4,10,0.4,0,3,0.0,0,0,,1,2,3,2,0,0,2,1,8,-8
1,Q3,Mookie Blaylock,554,0,4,0.0,0,0,,2,2,1.0,0,0,0,0,0,0,0,0,2,-7
1,Q4,Mookie Blaylock,316,0,1,0.0,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0
1,H2,Mookie Blaylock,870,0,5,0.0,0,0,,2,2,1.0,0,0,0,1,0,0,0,0,2,-7
1,Q1,Christian Laettner,720,2,3,0.667,0,0,,6,6,1.0,1,3,4,1,1,0,1,1,10,-1
1,Q2,Christian Laettner,427,1,2,0.5,0,0,,0,0,,0,0,0,0,0,0,0,1,2,-13
1,H1,Christian Laettner,1147,3,5,0.6,0,0,,6,6,1.0,1,3,4,1,1,0,1,2,12,-14
1,Q3,Christian Laettner,720,1,4,0.25,0,0,,2,2,1.0,1,1,2,0,0,0,0,0,4,-4
1,Q4,Christian Laettner,221,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-3
1,H2,Christian Laettner,941,1,4,0.25,0,0,,2,2,1.0,1,1,2,1,0,0,0,1,4,-7
1,Q1,Tyrone Corbin,720,2,4,0.5,0,0,,0,0,,0,0,0,0,2,0,1,0,4,-1
1,Q2,Tyrone Corbin,276,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,2,0,-5
1,H1,Tyrone Corbin,996,2,5,0.4,0,1,0.0,0,0,,0,0,0,0,2,0,1,2,4,-6
1,Q3,Tyrone Corbin,324,2,2,1.0,1,1,1.0,0,0,,0,1,1,1,0,0,0,2,5,4
1,Q4,Tyrone Corbin,537,2,4,0.5,0,1,0.0,1,2,0.5,1,3,4,1,0,0,0,1,5,-3
1,H2,Tyrone Corbin,861,4,6,0.667,1,2,0.5,1,2,0.5,1,4,5,2,0,0,0,3,10,1
