Home Team,Term,Name,Time Played (sec),FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Q1,Stephen Curry,720,2,5,0.4,0,0,,0,0,,0,0,0,1,1,0,1,0,4,2
0,Q2,Stephen Curry,543,3,4,0.75,0,0,,0,0,,0,2,2,3,0,0,1,0,6,3
0,H1,Stephen Curry,1263,5,9,0.556,0,0,,0,0,,0,2,2,4,1,0,2,0,10,5
0,Q3,Stephen Curry,720,2,6,0.333,0,0,,1,1,1.0,0,2,2,2,0,0,0,2,5,4
0,Q4,Stephen Curry,720,4,5,0.8,1,1,1.0,1,2,0.5,0,2,2,2,1,1,0,2,10,-3
0,H2,Stephen Curry,1440,6,11,0.545,1,1,1.0,2,3,0.667,0,4,4,4,1,1,0,4,15,1
0,Q1,Dorell Wright,720,1,1,1.0,1,1,1.0,2,2,1.0,0,2,2,2,0,0,0,1,5,2
0,Q2,Dorell Wright,522,0,4,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,1,1,0,1
0,H1,Dorell Wright,1242,1,5,0.2,1,2,0.5,2,2,1.0,0,3,3,2,0,0,1,2,5,3
0,Q3,Dorell Wright,720,0,2,0.0,0,1,0.0,0,0,,0,2,2,1,0,0,0,1,0,4
0,Q4,Dorell Wright,541,4,4,1.0,2,2,1.0,0,0,,1,1,2,0,0,0,1,2,10,-4
0,H2,Dorell Wright,1261,4,6,0.667,2,3,0.667,0,0,,1,3,4,1,0,0,1,3,10,0
0,Q1,Monta Ellis,720,1,4,0.25,0,0,,2,3,0.667,0,1,1,3,1,0,0,1,4,2
0,Q2,Monta Ellis,385,2,4,0.5,0,1,0.0,0,0,,0,1,1,1,1,0,0,0,4,2
0,H1,Monta Ellis,1105,3,8,0.375,0,1,0.0,2,3,0.667,0,2,2,4,2,0,0,1,8,4
0,Q3,Monta Ellis,720,4,6,0.667,0,1,0.0,3,4,0.75,0,0,0,1,1,0,1,2,11,4
0,Q4,Monta Ellis,603,0,2,0.0,0,0,,3,4,0.75,0,0,0,1,1,0,1,1,3,-1
0,H2,Monta Ellis,1323,4,8,0.5,0,1,0.0,6,8,0.75,0,0,0,2,2,0,2,3,14,3
0,Q1,David Lee,720,6,8,0.75,0,0,,0,1,0.0,2,2,4,0,0,0,4,1,12,2
0,Q2,David Lee,508,1,3,0.333,0,0,,0,0,,0,1,1,2,2,0,0,0,2,-1
0,H1,David Lee,1228,7,11,0.636,0,0,,0,1,0.0,2,3,5,2,2,0,4,1,14,1
0,Q3,David Lee,710,3,4,0.75,0,0,,1,1,1.0,2,1,3,0,2,0,0,0,7,6
0,Q4,David Lee,470,1,2,0.5,0,0,,5,6,0.833,0,2,2,0,0,0,0,0,7,2
0,H2,David Lee,1180,4,6,0.667,0,0,,6,7,0.857,2,3,5,0,2,0,0,0,14,8
0,Q1,Andris Biedriņš,486,3,3,1.0,0,0,,0,2,0.0,1,3,4,0,0,1,0,2,6,0
0,Q2,Andris Biedriņš,382,0,2,0.0,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0
0,H1,Andris Biedriņš,868,3,5,0.6,0,0,,0,2,0.0,1,4,5,0,0,1,0,2,6,0
0,Q3,Andris Biedriņš,530,2,5,0.4,0,0,,0,0,,2,2,4,0,0,1,0,1,4,10
0,Q4,Andris Biedriņš,186,0,0,,0,0,,0,0,,0,0,0,1,1,0,0,1,0,5
0,H2,Andris Biedriņš,716,2,5,0.4,0,0,,0,0,,2,2,4,1,1,1,0,2,4,15
0,Q1,Reggie Williams,
0,Q2,Reggie Williams,540,3,5,0.6,0,0,,1,1,1.0,0,0,0,1,1,0,0,1,7,1
0,H1,Reggie Williams,540,3,5,0.6,0,0,,1,1,1.0,0,0,0,1,1,0,0,1,7,1
0,Q3,Reggie Williams,129,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,1,2,-4
0,Q4,Reggie Williams,699,1,3,0.333,0,0,,1,1,1.0,0,1,1,0,0,0,2,3,3,-4
0,H2,Reggie Williams,828,2,4,0.5,0,0,,1,1,1.0,0,1,1,0,0,0,2,4,5,-8
0,Q1,Brandan Wright,234,0,0,,0,0,,3,4,0.75,0,0,0,0,0,0,0,0,3,2
0,Q2,Brandan Wright,257,2,2,1.0,0,0,,0,0,,0,0,0,0,0,0,0,1,4,5
0,H1,Brandan Wright,491,2,2,1.0,0,0,,3,4,0.75,0,0,0,0,0,0,0,1,7,7
0,Q3,Brandan Wright,71,0,1,0.0,0,0,,0,0,,1,0,1,0,0,0,1,2,0,-4
0,Q4,Brandan Wright,
0,H2,Brandan Wright,71,0,1,0.0,0,0,,0,0,,1,0,1,0,0,0,1,2,0,-4
0,Q1,Vladimir Radmanović,
0,Q2,Vladimir Radmanović,286,1,2,0.5,1,2,0.5,0,0,,0,0,0,0,0,0,0,3,3,0
0,H1,Vladimir Radmanović,286,1,2,0.5,1,2,0.5,0,0,,0,0,0,0,0,0,0,3,3,0
0,Q3,Vladimir Radmanović,
0,Q4,Vladimir Radmanović,85,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-9
0,H2,Vladimir Radmanović,85,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-9
0,Q1,Rodney Carney,
0,Q2,Rodney Carney,
0,H1,Rodney Carney,
0,Q3,Rodney Carney,
0,Q4,Rodney Carney,296,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,2,0,-1
0,H2,Rodney Carney,296,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,2,0,-1
0,Q1,Jeremy Lin,
0,Q2,Jeremy Lin,177,0,0,,0,0,,0,0,,0,0,0,1,1,0,1,1,0,-1
0,H1,Jeremy Lin,177,0,0,,0,0,,0,0,,0,0,0,1,1,0,1,1,0,-1
0,Q3,Jeremy Lin,
0,Q4,Jeremy Lin,
0,H2,Jeremy Lin,
0,Q1,Jeff Adrien,
0,Q2,Jeff Adrien,
0,H1,Jeff Adrien,
0,Q3,Jeff Adrien,
0,Q4,Jeff Adrien,
0,H2,Jeff Adrien,
0,Q1,Charlie Bell,
0,Q2,Charlie Bell,
0,H1,Charlie Bell,
0,Q3,Charlie Bell,
0,Q4,Charlie Bell,
0,H2,Charlie Bell,
1,Q1,Wilson Chandler,720,4,6,0.667,2,3,0.667,0,1,0.0,0,0,0,0,1,0,1,0,10,-2
1,Q2,Wilson Chandler,463,1,3,0.333,1,2,0.5,1,2,0.5,0,3,3,0,0,1,1,0,4,3
1,H1,Wilson Chandler,1183,5,9,0.556,3,5,0.6,1,3,0.333,0,3,3,0,1,1,2,0,14,1
1,Q3,Wilson Chandler,591,2,6,0.333,0,1,0.0,0,0,,0,1,1,0,0,0,0,0,4,-8
1,Q4,Wilson Chandler,686,2,5,0.4,1,4,0.25,4,4,1.0,2,0,2,0,0,2,0,1,9,2
1,H2,Wilson Chandler,1277,4,11,0.364,1,5,0.2,4,4,1.0,2,1,3,0,0,2,0,1,13,-6
1,Q1,Amar'e Stoudemire,439,3,6,0.5,0,0,,0,0,,1,1,2,1,2,0,1,2,6,2
1,Q2,Amar'e Stoudemire,713,2,3,0.667,0,0,,6,6,1.0,0,3,3,1,1,0,4,0,10,-2
1,H1,Amar'e Stoudemire,1152,5,9,0.556,0,0,,6,6,1.0,1,4,5,2,3,0,5,2,16,0
1,Q3,Amar'e Stoudemire,720,0,1,0.0,0,0,,4,4,1.0,0,4,4,0,0,0,1,1,4,-4
1,Q4,Amar'e Stoudemire,582,4,5,0.8,1,1,1.0,4,6,0.667,0,1,1,1,0,1,0,0,13,2
1,H2,Amar'e Stoudemire,1302,4,6,0.667,1,1,1.0,8,10,0.8,0,5,5,1,0,1,1,1,17,-2
1,Q1,Raymond Felton,591,1,3,0.333,1,3,0.333,0,0,,0,0,0,3,1,0,1,0,3,-5
1,Q2,Raymond Felton,463,2,4,0.5,0,1,0.0,0,0,,1,1,2,2,0,0,0,0,4,3
1,H1,Raymond Felton,1054,3,7,0.429,1,4,0.25,0,0,,1,1,2,5,1,0,1,0,7,-2
1,Q3,Raymond Felton,720,2,3,0.667,1,1,1.0,4,4,1.0,0,2,2,0,0,0,1,2,9,-4
1,Q4,Raymond Felton,479,1,2,0.5,0,0,,2,2,1.0,2,0,2,1,1,0,2,3,4,-7
1,H2,Raymond Felton,1199,3,5,0.6,1,1,1.0,6,6,1.0,2,2,4,1,1,0,3,5,13,-11
1,Q1,Landry Fields,568,3,3,1.0,0,0,,1,2,0.5,0,2,2,0,0,0,1,1,7,5
1,Q2,Landry Fields,594,1,2,0.5,0,1,0.0,0,0,,0,2,2,0,0,0,2,1,2,-7
1,H1,Landry Fields,1162,4,5,0.8,0,1,0.0,1,2,0.5,0,4,4,0,0,0,3,2,9,-2
1,Q3,Landry Fields,470,0,1,0.0,0,1,0.0,0,0,,1,0,1,1,0,0,0,0,0,-2
1,Q4,Landry Fields,415,1,1,1.0,0,0,,0,0,,0,1,1,0,0,0,0,1,2,13
1,H2,Landry Fields,885,1,2,0.5,0,1,0.0,0,0,,1,1,2,1,0,0,0,1,2,11
1,Q1,Danilo Gallinari,591,1,1,1.0,0,0,,2,2,1.0,0,0,0,3,1,0,0,2,4,-5
1,Q2,Danilo Gallinari,167,1,1,1.0,0,0,,2,2,1.0,0,1,1,0,0,0,0,1,4,4
1,H1,Danilo Gallinari,758,2,2,1.0,0,0,,4,4,1.0,0,1,1,3,1,0,0,3,8,-1
1,Q3,Danilo Gallinari,659,1,4,0.25,0,3,0.0,4,4,1.0,1,1,2,0,1,0,3,1,6,-6
1,Q4,Danilo Gallinari,546,0,3,0.0,0,2,0.0,1,1,1.0,0,4,4,0,0,0,0,1,1,0
1,H2,Danilo Gallinari,1205,1,7,0.143,0,5,0.0,5,5,1.0,1,5,6,0,1,0,3,2,7,-6
1,Q1,Toney Douglas,281,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-4
1,Q2,Toney Douglas,605,0,2,0.0,0,2,0.0,0,0,,0,0,0,0,0,0,1,1,0,-4
1,H1,Toney Douglas,886,0,3,0.0,0,3,0.0,0,0,,0,0,0,0,0,0,1,1,0,-8
1,Q3,Toney Douglas,440,1,3,0.333,0,2,0.0,0,0,,0,0,0,1,1,0,0,1,2,4
1,Q4,Toney Douglas,720,3,6,0.5,0,2,0.0,1,1,1.0,1,0,1,1,1,0,1,2,7,3
1,H2,Toney Douglas,1160,4,9,0.444,0,4,0.0,1,1,1.0,1,0,1,2,2,0,1,3,9,7
1,Q1,Henry Walker,129,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,3
1,Q2,Henry Walker,338,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,0,0,-2
1,H1,Henry Walker,467,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,0,0,1
1,Q3,Henry Walker,
1,Q4,Henry Walker,138,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,1
1,H2,Henry Walker,138,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,1
1,Q1,Anthony Randolph,196,0,2,0.0,0,1,0.0,0,0,,0,3,3,1,0,0,0,1,0,0
1,Q2,Anthony Randolph,257,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-5
1,H1,Anthony Randolph,453,0,2,0.0,0,1,0.0,0,0,,0,3,3,1,0,0,0,1,0,-5
1,Q3,Anthony Randolph,
1,Q4,Anthony Randolph,
1,H2,Anthony Randolph,
1,Q1,Timofey Mozgov,85,0,0,,0,0,,2,2,1.0,0,0,0,0,0,0,0,2,2,-4
1,Q2,Timofey Mozgov,
1,H1,Timofey Mozgov,85,0,0,,0,0,,2,2,1.0,0,0,0,0,0,0,0,2,2,-4
1,Q3,Timofey Mozgov,
1,Q4,Timofey Mozgov,34,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,1
1,H2,Timofey Mozgov,34,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,1
1,Q1,Roger Mason,
1,Q2,Roger Mason,
1,H1,Roger Mason,
1,Q3,Roger Mason,
1,Q4,Roger Mason,
1,H2,Roger Mason,
1,Q1,Andy Rautins,
1,Q2,Andy Rautins,
1,H1,Andy Rautins,
1,Q3,Andy Rautins,
1,Q4,Andy Rautins,
1,H2,Andy Rautins,
1,Q1,Shawne Williams,
1,Q2,Shawne Williams,
1,H1,Shawne Williams,
1,Q3,Shawne Williams,
1,Q4,Shawne Williams,
1,H2,Shawne Williams,
