Home Team,Term,Name,Time Played (sec),FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Q1,Chris Bosh,642,2,4,0.5,0,0,,0,0,,0,0,0,0,0,0,0,0,4,1
0,Q2,Chris Bosh,720,2,3,0.667,0,0,,2,2,1.0,0,3,3,2,0,1,0,0,6,7
0,H1,Chris Bosh,1362,4,7,0.571,0,0,,2,2,1.0,0,3,3,2,0,1,0,0,10,8
0,Q3,Chris Bosh,720,0,0,,0,0,,2,2,1.0,0,3,3,1,0,1,1,0,2,-9
0,Q4,Chris Bosh,452,0,2,0.0,0,1,0.0,2,2,1.0,2,0,2,0,0,0,1,1,2,-12
0,H2,Chris Bosh,1172,0,2,0.0,0,1,0.0,4,4,1.0,2,3,5,1,0,1,2,1,4,-21
0,Q1,Donyell Marshall,576,3,4,0.75,1,2,0.5,0,0,,0,1,1,2,2,0,2,2,7,-2
0,Q2,Donyell Marshall,502,1,1,1.0,1,1,1.0,0,0,,1,1,2,0,0,0,0,0,3,6
0,H1,Donyell Marshall,1078,4,5,0.8,2,3,0.667,0,0,,1,2,3,2,2,0,2,2,10,4
0,Q3,Donyell Marshall,621,1,2,0.5,0,0,,1,2,0.5,0,2,2,0,0,0,1,0,3,-3
0,Q4,Donyell Marshall,720,2,6,0.333,0,0,,1,2,0.5,1,2,3,0,0,0,0,0,5,-16
0,H2,Donyell Marshall,1341,3,8,0.375,0,0,,2,4,0.5,1,4,5,0,0,0,1,0,8,-19
0,Q1,Jalen Rose,720,1,4,0.25,0,1,0.0,0,0,,0,1,1,2,0,0,1,0,2,1
0,Q2,Jalen Rose,398,0,3,0.0,0,2,0.0,0,0,,0,1,1,1,0,0,1,0,0,0
0,H1,Jalen Rose,1118,1,7,0.143,0,3,0.0,0,0,,0,2,2,3,0,0,2,0,2,1
0,Q3,Jalen Rose,720,3,3,1.0,0,0,,0,0,,0,1,1,1,0,0,1,1,6,-9
0,Q4,Jalen Rose,503,1,3,0.333,0,1,0.0,1,2,0.5,0,0,0,0,1,0,0,1,3,-16
0,H2,Jalen Rose,1223,4,6,0.667,0,1,0.0,1,2,0.5,0,1,1,1,1,0,1,2,9,-25
0,Q1,Vince Carter,692,3,6,0.5,1,1,1.0,0,0,,1,0,1,2,0,0,0,1,7,1
0,Q2,Vince Carter,157,0,2,0.0,0,1,0.0,1,1,1.0,0,0,0,1,0,0,0,1,1,-5
0,H1,Vince Carter,849,3,8,0.375,1,2,0.5,1,1,1.0,1,0,1,3,0,0,0,2,8,-4
0,Q3,Vince Carter,720,5,8,0.625,1,2,0.5,0,1,0.0,0,0,0,0,1,1,2,0,11,-9
0,Q4,Vince Carter,503,0,3,0.0,0,0,,2,2,1.0,0,1,1,2,0,0,1,0,2,-16
0,H2,Vince Carter,1223,5,11,0.455,1,2,0.5,2,3,0.667,0,1,1,2,1,1,3,0,13,-25
0,Q1,Alvin Williams,576,3,5,0.6,0,0,,0,0,,1,0,1,1,1,0,0,0,6,-2
0,Q2,Alvin Williams,353,1,2,0.5,1,1,1.0,0,0,,0,0,0,0,0,1,0,1,3,5
0,H1,Alvin Williams,929,4,7,0.571,1,1,1.0,0,0,,1,0,1,1,1,1,0,1,9,3
0,Q3,Alvin Williams,621,0,2,0.0,0,0,,0,0,,0,1,1,2,0,0,0,0,0,-3
0,Q4,Alvin Williams,217,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,0
0,H2,Alvin Williams,838,0,3,0.0,0,1,0.0,0,0,,0,1,1,2,0,0,0,0,0,-3
0,Q1,Morris Peterson,144,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,1,0,3
0,Q2,Morris Peterson,563,3,5,0.6,2,3,0.667,0,0,,0,4,4,2,0,0,0,0,8,12
0,H1,Morris Peterson,707,3,6,0.5,2,4,0.5,0,0,,0,4,4,2,0,0,0,1,8,15
0,Q3,Morris Peterson,99,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-6
0,Q4,Morris Peterson,720,1,2,0.5,1,2,0.5,0,0,,1,0,1,1,0,0,1,0,3,-16
0,H2,Morris Peterson,819,1,3,0.333,1,3,0.333,0,0,,1,0,1,1,0,0,1,0,3,-22
0,Q1,Michael Curry,28,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,0
0,Q2,Michael Curry,689,1,2,0.5,0,0,,2,2,1.0,0,0,0,0,0,0,2,0,4,9
0,H1,Michael Curry,717,1,2,0.5,0,0,,2,2,1.0,0,1,1,0,0,0,2,1,4,9
0,Q3,Michael Curry,
0,Q4,Michael Curry,217,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,1,0,0
0,H2,Michael Curry,217,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,1,0,0
0,Q1,Lonny Baxter,222,1,1,1.0,0,0,,1,1,1.0,2,3,5,1,0,0,0,0,3,3
0,Q2,Lonny Baxter,218,0,0,,0,0,,0,0,,1,0,1,0,0,1,1,2,0,1
0,H1,Lonny Baxter,440,1,1,1.0,0,0,,1,1,1.0,3,3,6,1,0,1,1,2,3,4
0,Q3,Lonny Baxter,99,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-6
0,Q4,Lonny Baxter,268,1,1,1.0,0,0,,1,1,1.0,0,3,3,0,0,0,1,4,3,-4
0,H2,Lonny Baxter,367,1,1,1.0,0,0,,1,1,1.0,0,4,4,0,0,0,1,4,3,-10
0,Q1,Mengke Bateer,
0,Q2,Mengke Bateer,
0,H1,Mengke Bateer,
0,Q3,Mengke Bateer,
0,Q4,Mengke Bateer,
0,H2,Mengke Bateer,
0,Q1,Jérôme Moïso,
0,Q2,Jérôme Moïso,
0,H1,Jérôme Moïso,
0,Q3,Jérôme Moïso,
0,Q4,Jérôme Moïso,
0,H2,Jérôme Moïso,
0,Q1,Lamond Murray,
0,Q2,Lamond Murray,
0,H1,Lamond Murray,
0,Q3,Lamond Murray,
0,Q4,Lamond Murray,
0,H2,Lamond Murray,
0,Q1,Milt Palacio,
0,Q2,Milt Palacio,
0,H1,Milt Palacio,
0,Q3,Milt Palacio,
0,Q4,Milt Palacio,
0,H2,Milt Palacio,
1,Q1,Antoine Walker,720,2,5,0.4,1,1,1.0,0,2,0.0,1,2,3,2,1,1,3,0,5,-1
1,Q2,Antoine Walker,377,0,2,0.0,0,1,0.0,0,0,,0,2,2,0,0,0,0,0,0,-6
1,H1,Antoine Walker,1097,2,7,0.286,1,2,0.5,0,2,0.0,1,4,5,2,1,1,3,0,5,-7
1,Q3,Antoine Walker,720,4,6,0.667,1,2,0.5,0,0,,0,2,2,1,0,0,0,0,9,9
1,Q4,Antoine Walker,720,4,7,0.571,3,5,0.6,2,2,1.0,0,1,1,2,0,0,0,0,13,16
1,H2,Antoine Walker,1440,8,13,0.615,4,7,0.571,2,2,1.0,0,3,3,3,0,0,0,0,22,25
1,Q1,Steve Nash,498,2,2,1.0,1,1,1.0,0,0,,0,0,0,4,0,0,2,0,5,2
1,Q2,Steve Nash,598,2,6,0.333,0,0,,3,3,1.0,1,2,3,0,0,0,0,1,7,-5
1,H1,Steve Nash,1096,4,8,0.5,1,1,1.0,3,3,1.0,1,2,3,4,0,0,2,1,12,-3
1,Q3,Steve Nash,720,4,9,0.444,1,3,0.333,0,0,,1,1,2,4,1,0,0,0,9,9
1,Q4,Steve Nash,591,1,3,0.333,0,0,,0,0,,0,0,0,3,0,1,0,0,2,14
1,H2,Steve Nash,1311,5,12,0.417,1,3,0.333,0,0,,1,1,2,7,1,1,0,0,11,23
1,Q1,Josh Howard,713,3,4,0.75,1,2,0.5,0,0,,0,3,3,0,0,0,0,0,7,-1
1,Q2,Josh Howard,355,1,1,1.0,0,0,,0,0,,0,2,2,1,0,0,1,0,2,-4
1,H1,Josh Howard,1068,4,5,0.8,1,2,0.5,0,0,,0,5,5,1,0,0,1,0,9,-5
1,Q3,Josh Howard,720,2,3,0.667,0,0,,1,2,0.5,1,3,4,0,0,0,2,2,5,9
1,Q4,Josh Howard,469,0,1,0.0,0,0,,0,0,,3,2,5,0,1,0,0,3,0,8
1,H2,Josh Howard,1189,2,4,0.5,0,0,,1,2,0.5,4,5,9,0,1,0,2,5,5,17
1,Q1,Dirk Nowitzki,668,1,3,0.333,0,1,0.0,0,0,,0,2,2,0,0,0,0,0,2,2
1,Q2,Dirk Nowitzki,343,1,4,0.25,0,0,,0,0,,0,1,1,0,1,1,0,1,2,-1
1,H1,Dirk Nowitzki,1011,2,7,0.286,0,1,0.0,0,0,,0,3,3,0,1,1,0,1,4,1
1,Q3,Dirk Nowitzki,227,1,2,0.5,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1
1,Q4,Dirk Nowitzki,720,1,4,0.25,1,3,0.333,5,6,0.833,0,2,2,2,1,0,1,1,8,16
1,H2,Dirk Nowitzki,947,2,6,0.333,1,3,0.333,5,6,0.833,0,2,2,2,1,0,1,1,10,17
1,Q1,Tony Delk,720,2,3,0.667,1,2,0.5,2,2,1.0,0,0,0,0,0,0,0,1,7,-1
1,Q2,Tony Delk,122,0,2,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-2
1,H1,Tony Delk,842,2,5,0.4,1,3,0.333,2,2,1.0,0,0,0,0,0,0,0,1,7,-3
1,Q3,Tony Delk,621,0,0,,0,0,,0,0,,0,2,2,1,1,0,0,0,0,3
1,Q4,Tony Delk,251,1,1,1.0,1,1,1.0,0,0,,0,2,2,1,0,0,0,0,3,8
1,H2,Tony Delk,872,1,1,1.0,1,1,1.0,0,0,,0,4,4,2,1,0,0,0,3,11
1,Q1,Antawn Jamison,222,1,2,0.5,0,0,,0,0,,2,0,2,0,0,0,0,0,2,-3
1,Q2,Antawn Jamison,720,3,5,0.6,0,1,0.0,1,1,1.0,1,1,2,1,0,1,1,1,7,-7
