Home Team,Term,Name,Time Played (sec),FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Q1,Chris Duhon,690,1,1,1.0,1,1,1.0,0,0,,0,2,2,1,0,0,1,1,3,-4
0,Q2,Chris Duhon,441,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,1,2,-2
0,H1,Chris Duhon,1131,2,2,1.0,1,1,1.0,0,0,,0,2,2,1,0,0,1,2,5,-6
0,Q3,Chris Duhon,720,0,2,0.0,0,1,0.0,0,0,,0,1,1,1,2,0,0,1,0,18
0,Q4,Chris Duhon,720,0,3,0.0,0,2,0.0,2,2,1.0,0,2,2,1,2,0,1,0,2,-2
0,H2,Chris Duhon,1440,0,5,0.0,0,3,0.0,2,2,1.0,0,3,3,2,4,0,1,1,2,16
0,Q1,Andrés Nocioni,409,1,3,0.333,0,1,0.0,0,0,,0,3,3,1,1,0,1,0,2,2
0,Q2,Andrés Nocioni,398,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-3
0,H1,Andrés Nocioni,807,1,4,0.25,0,1,0.0,0,0,,0,3,3,1,1,0,1,2,2,-1
0,Q3,Andrés Nocioni,420,2,2,1.0,1,1,1.0,0,0,,0,0,0,1,0,0,0,0,5,10
0,Q4,Andrés Nocioni,577,1,3,0.333,0,0,,2,2,1.0,1,1,2,0,0,0,0,2,4,6
0,H2,Andrés Nocioni,997,3,5,0.6,1,1,1.0,2,2,1.0,1,1,2,1,0,0,0,2,9,16
0,Q1,Ben Gordon,508,3,5,0.6,0,1,0.0,0,0,,0,1,1,0,0,0,1,0,6,0
0,Q2,Ben Gordon,720,1,3,0.333,0,0,,0,0,,0,0,0,2,0,0,3,2,2,-5
0,H1,Ben Gordon,1228,4,8,0.5,0,1,0.0,0,0,,0,1,1,2,0,0,4,2,8,-5
0,Q3,Ben Gordon,305,1,2,0.5,1,2,0.5,0,0,,0,0,0,0,0,0,1,2,3,7
0,Q4,Ben Gordon,259,0,1,0.0,0,0,,0,0,,0,0,0,1,0,0,1,0,0,1
0,H2,Ben Gordon,564,1,3,0.333,1,2,0.5,0,0,,0,0,0,1,0,0,2,2,3,8
0,Q1,Mike Sweetney,509,0,2,0.0,0,0,,1,2,0.5,0,1,1,1,0,0,0,1,1,-2
