Home Team,Term,Name,Time Played (sec),FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Q1,Clifford Robinson,506,2,3,0.667,0,0,,0,0,,0,0,0,1,1,0,2,0,4,-5
0,Q2,Clifford Robinson,720,1,5,0.2,0,2,0.0,0,0,,2,1,3,2,1,0,0,1,2,6
0,H1,Clifford Robinson,1226,3,8,0.375,0,2,0.0,0,0,,2,1,3,3,2,0,2,1,6,1
0,Q3,Clifford Robinson,478,1,5,0.2,0,1,0.0,2,2,1.0,1,0,1,2,0,0,1,2,4,-2
0,Q4,Clifford Robinson,720,3,4,0.75,0,1,0.0,0,0,,1,0,1,1,0,0,1,0,6,5
0,H2,Clifford Robinson,1198,4,9,0.444,0,2,0.0,2,2,1.0,2,0,2,3,0,0,2,2,10,3
0,Q1,Jason Kidd,720,2,4,0.5,1,1,1.0,0,0,,0,0,0,5,0,0,0,0,5,-1
0,Q2,Jason Kidd,405,0,2,0.0,0,0,,2,2,1.0,1,2,3,4,1,0,0,0,2,4
0,H1,Jason Kidd,1125,2,6,0.333,1,1,1.0,2,2,1.0,1,2,3,9,1,0,0,0,7,3
0,Q3,Jason Kidd,720,0,2,0.0,0,0,,0,0,,0,3,3,2,1,0,1,0,0,-1
0,Q4,Jason Kidd,491,0,0,,0,0,,1,2,0.5,0,4,4,0,0,0,2,0,1,3
0,H2,Jason Kidd,1211,0,2,0.0,0,0,,1,2,0.5,0,7,7,2,1,0,3,0,1,2
0,Q1,Anfernee Hardaway,626,2,4,0.5,0,0,,0,0,,0,1,1,2,1,0,2,1,4,-3
0,Q2,Anfernee Hardaway,102,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,1,2,5
0,H1,Anfernee Hardaway,728,3,5,0.6,0,0,,0,0,,0,1,1,2,1,0,2,2,6,2
0,Q3,Anfernee Hardaway,720,2,5,0.4,0,0,,0,0,,3,1,4,3,1,0,0,0,4,-1
0,Q4,Anfernee Hardaway,720,0,2,0.0,0,0,,4,4,1.0,2,0,2,0,2,0,1,1,4,5
0,H2,Anfernee Hardaway,1440,2,7,0.286,0,0,,4,4,1.0,5,1,6,3,3,0,1,1,8,4
0,Q1,Tom Gugliotta,626,3,6,0.5,0,0,,2,2,1.0,2,2,4,1,0,0,1,0,8,-3
0,Q2,Tom Gugliotta,439,1,2,0.5,0,0,,2,2,1.0,1,0,1,0,0,0,0,0,4,6
0,H1,Tom Gugliotta,1065,4,8,0.5,0,0,,4,4,1.0,3,2,5,1,0,0,1,0,12,3
0,Q3,Tom Gugliotta,720,2,3,0.667,0,0,,0,0,,0,2,2,2,0,0,0,0,4,-1
0,Q4,Tom Gugliotta,268,0,0,,0,0,,2,2,1.0,0,0,0,0,1,0,0,1,2,3
0,H2,Tom Gugliotta,988,2,3,0.667,0,0,,2,2,1.0,0,2,2,2,1,0,0,1,6,2
0,Q1,Luc Longley,412,1,2,0.5,0,0,,0,0,,0,2,2,2,0,0,1,0,2,-7
0,Q2,Luc Longley,
0,H1,Luc Longley,412,1,2,0.5,0,0,,0,0,,0,2,2,2,0,0,1,0,2,-7
0,Q3,Luc Longley,197,1,3,0.333,0,0,,0,0,,0,0,0,0,0,0,0,1,2,0
0,Q4,Luc Longley,288,0,1,0.0,0,0,,2,2,1.0,0,1,1,0,1,0,0,4,2,2
0,H2,Luc Longley,485,1,4,0.25,0,0,,2,2,1.0,0,1,1,0,1,0,0,5,4,2
0,Q1,Rodney Rogers,308,3,4,0.75,0,0,,0,0,,1,1,2,1,0,0,0,0,6,6
