Home Team,Term,Name,Time Played (sec),FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Q1,Chris Paul,720,2,5,0.4,0,0,,0,0,,0,1,1,7,2,0,1,0,4,-3
0,Q2,Chris Paul,336,2,4,0.5,1,1,1.0,0,0,,1,0,1,2,0,0,0,1,5,8
0,H1,Chris Paul,1056,4,9,0.444,1,1,1.0,0,0,,1,1,2,9,2,0,1,1,9,5
0,Q3,Chris Paul,720,3,6,0.5,1,3,0.333,0,0,,0,0,0,1,1,0,0,1,7,-13
0,Q4,Chris Paul,720,3,5,0.6,0,0,,4,6,0.667,0,1,1,4,0,0,2,1,10,7
0,H2,Chris Paul,1440,6,11,0.545,1,3,0.333,4,6,0.667,0,1,1,5,1,0,2,2,17,-6
0,Q1,Peja Stojaković,720,5,6,0.833,3,3,1.0,0,0,,0,1,1,0,0,0,0,1,13,-3
0,Q2,Peja Stojaković,286,0,1,0.0,0,1,0.0,3,3,1.0,0,1,1,0,0,0,0,2,3,-2
0,H1,Peja Stojaković,1006,5,7,0.714,3,4,0.75,3,3,1.0,0,2,2,0,0,0,0,3,16,-5
0,Q3,Peja Stojaković,720,1,4,0.25,0,1,0.0,0,0,,0,1,1,2,0,0,1,0,2,-13
0,Q4,Peja Stojaković,233,1,2,0.5,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-1
0,H2,Peja Stojaković,953,2,6,0.333,0,1,0.0,0,0,,0,1,1,2,0,0,1,0,4,-14
0,Q1,David West,720,3,5,0.6,0,0,,0,0,,0,0,0,0,0,0,2,1,6,-3
0,Q2,David West,210,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,4
0,H1,David West,930,4,6,0.667,0,0,,0,0,,0,0,0,0,0,0,2,1,8,1
0,Q3,David West,534,2,3,0.667,0,0,,0,0,,0,1,1,1,0,0,0,2,4,-9
0,Q4,David West,487,0,0,,0,0,,3,4,0.75,0,1,1,1,0,1,0,1,3,8
0,H2,David West,1021,2,3,0.667,0,0,,3,4,0.75,0,2,2,2,0,1,0,3,7,-1
0,Q1,Devin Brown,513,0,2,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,1
0,Q2,Devin Brown,362,2,3,0.667,1,2,0.5,0,0,,0,0,0,0,1,0,1,0,5,4
0,H1,Devin Brown,875,2,5,0.4,1,3,0.333,0,0,,0,0,0,0,1,0,1,0,5,5
0,Q3,Devin Brown,720,1,3,0.333,1,3,0.333,1,2,0.5,1,1,2,1,1,0,0,3,4,-13
0,Q4,Devin Brown,198,0,0,,0,0,,1,2,0.5,0,1,1,0,0,1,0,0,1,3
0,H2,Devin Brown,918,1,3,0.333,1,3,0.333,2,4,0.5,1,2,3,1,1,1,0,3,5,-10
0,Q1,Emeka Okafor,720,2,4,0.5,0,0,,1,1,1.0,2,1,3,0,0,0,0,0,5,-3
0,Q2,Emeka Okafor,362,0,0,,0,0,,0,0,,2,0,2,0,0,0,0,0,0,4
0,H1,Emeka Okafor,1082,2,4,0.5,0,0,,1,1,1.0,4,1,5,0,0,0,0,0,5,1
0,Q3,Emeka Okafor,656,1,3,0.333,0,0,,1,2,0.5,0,2,2,0,0,0,0,2,3,-12
0,Q4,Emeka Okafor,
0,H2,Emeka Okafor,656,1,3,0.333,0,0,,1,2,0.5,0,2,2,0,0,0,0,2,3,-12
0,Q1,James Posey,
0,Q2,James Posey,628,2,3,0.667,2,3,0.667,0,0,,0,2,2,0,1,0,1,1,6,15
0,H1,James Posey,628,2,3,0.667,2,3,0.667,0,0,,0,2,2,0,1,0,1,1,6,15
0,Q3,James Posey,64,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1
0,Q4,James Posey,720,1,1,1.0,1,1,1.0,2,2,1.0,0,2,2,0,0,0,0,1,5,7
0,H2,James Posey,784,1,1,1.0,1,1,1.0,2,2,1.0,0,2,2,0,0,0,0,2,5,6
0,Q1,Darius Songaila,
0,Q2,Darius Songaila,358,1,2,0.5,0,0,,0,0,,0,0,0,0,0,0,0,0,2,10
0,H1,Darius Songaila,358,1,2,0.5,0,0,,0,0,,0,0,0,0,0,0,0,0,2,10
0,Q3,Darius Songaila,186,0,2,0.0,0,0,,0,2,0.0,0,0,0,0,0,0,0,0,0,-4
0,Q4,Darius Songaila,720,2,3,0.667,0,0,,0,2,0.0,0,1,1,1,0,0,0,0,4,7
0,H2,Darius Songaila,906,2,5,0.4,0,0,,0,4,0.0,0,1,1,1,0,0,0,0,4,3
0,Q1,Marcus Thornton,207,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,-4
0,Q2,Marcus Thornton,358,2,3,0.667,1,1,1.0,0,0,,0,1,1,1,2,0,2,1,5,10
0,H1,Marcus Thornton,565,2,3,0.667,1,1,1.0,0,0,,0,1,1,1,3,0,2,1,5,6
0,Q3,Marcus Thornton,
0,Q4,Marcus Thornton,522,4,5,0.8,2,2,1.0,0,0,,0,3,3,0,0,0,0,2,10,4
0,H2,Marcus Thornton,522,4,5,0.8,2,2,1.0,0,0,,0,3,3,0,0,0,0,2,10,4
0,Q1,Darren Collison,
0,Q2,Darren Collison,384,1,4,0.25,0,1,0.0,0,0,,0,2,2,2,0,0,0,0,2,6
0,H1,Darren Collison,384,1,4,0.25,0,1,0.0,0,0,,0,2,2,2,0,0,0,0,2,6
0,Q3,Darren Collison,
0,Q4,Darren Collison,
0,H2,Darren Collison,
0,Q1,Julian Wright,
0,Q2,Julian Wright,316,0,0,,0,0,,2,2,1.0,0,0,0,0,0,0,0,0,2,11
0,H1,Julian Wright,316,0,0,,0,0,,2,2,1.0,0,0,0,0,0,0,0,0,2,11
0,Q3,Julian Wright,
0,Q4,Julian Wright,
0,H2,Julian Wright,
0,Q1,Bobby Brown,
0,Q2,Bobby Brown,
0,H1,Bobby Brown,
0,Q3,Bobby Brown,
0,Q4,Bobby Brown,
0,H2,Bobby Brown,
0,Q1,Morris Peterson,
0,Q2,Morris Peterson,
0,H1,Morris Peterson,
0,Q3,Morris Peterson,
0,Q4,Morris Peterson,
0,H2,Morris Peterson,
1,Q1,Antawn Jamison,720,4,6,0.667,0,1,0.0,0,0,,0,0,0,1,0,0,2,1,8,3
1,Q2,Antawn Jamison,484,2,4,0.5,0,2,0.0,2,3,0.667,0,1,1,1,0,0,0,1,6,-3
1,H1,Antawn Jamison,1204,6,10,0.6,0,3,0.0,2,3,0.667,0,1,1,2,0,0,2,2,14,0
1,Q3,Antawn Jamison,720,2,4,0.5,1,1,1.0,2,3,0.667,0,3,3,0,0,0,0,0,7,13
1,Q4,Antawn Jamison,720,5,7,0.714,1,3,0.333,0,0,,1,3,4,0,0,0,0,0,11,-7
1,H2,Antawn Jamison,1440,7,11,0.636,2,4,0.5,2,3,0.667,1,6,7,0,0,0,0,0,18,6
1,Q1,Caron Butler,720,2,4,0.5,0,0,,0,0,,0,2,2,2,1,0,0,0,4,3
1,Q2,Caron Butler,439,0,2,0.0,0,0,,0,0,,0,2,2,1,1,0,2,1,0,-12
1,H1,Caron Butler,1159,2,6,0.333,0,0,,0,0,,0,4,4,3,2,0,2,1,4,-9
1,Q3,Caron Butler,720,3,3,1.0,0,0,,2,2,1.0,0,1,1,2,0,0,1,2,8,13
1,Q4,Caron Butler,720,0,4,0.0,0,0,,0,0,,0,1,1,1,0,0,0,1,0,-7
1,H2,Caron Butler,1440,3,7,0.429,0,0,,2,2,1.0,0,2,2,3,0,0,1,3,8,6
1,Q1,Randy Foye,720,2,3,0.667,0,0,,0,0,,0,0,0,4,0,1,1,1,4,3
