Home Team,Term,Name,Time Played (sec),FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Q1,Ray Allen,519,0,3,0.0,0,2,0.0,4,4,1.0,0,3,3,1,0,0,1,0,4,9
0,Q2,Ray Allen,720,0,4,0.0,0,1,0.0,2,2,1.0,0,2,2,3,0,0,0,0,2,-8
0,H1,Ray Allen,1239,0,7,0.0,0,3,0.0,6,6,1.0,0,5,5,4,0,0,1,0,6,1
0,Q3,Ray Allen,506,0,2,0.0,0,1,0.0,2,2,1.0,0,0,0,0,0,0,0,0,2,-8
0,Q4,Ray Allen,720,4,9,0.444,1,4,0.25,2,3,0.667,0,1,1,0,1,0,1,3,11,-1
0,H2,Ray Allen,1226,4,11,0.364,1,5,0.2,4,5,0.8,0,1,1,0,1,0,1,3,13,-9
0,Q1,Rashard Lewis,720,4,6,0.667,2,3,0.667,0,0,,0,1,1,0,0,0,1,1,10,8
0,Q2,Rashard Lewis,428,1,3,0.333,0,1,0.0,0,0,,1,2,3,0,1,0,0,0,2,-4
0,H1,Rashard Lewis,1148,5,9,0.556,2,4,0.5,0,0,,1,3,4,0,1,0,1,1,12,4
0,Q3,Rashard Lewis,720,4,7,0.571,2,4,0.5,5,5,1.0,0,1,1,1,0,0,1,2,15,-9
0,Q4,Rashard Lewis,465,1,2,0.5,0,1,0.0,0,0,,0,1,1,2,0,0,0,1,2,-7
0,H2,Rashard Lewis,1185,5,9,0.556,2,5,0.4,5,5,1.0,0,2,2,3,0,0,1,3,17,-16
0,Q1,Luke Ridnour,720,0,3,0.0,0,1,0.0,1,1,1.0,0,0,0,2,1,0,0,0,1,8
0,Q2,Luke Ridnour,518,3,3,1.0,1,1,1.0,0,0,,0,0,0,0,1,0,0,0,7,-2
0,H1,Luke Ridnour,1238,3,6,0.5,1,2,0.5,1,1,1.0,0,0,0,2,2,0,0,0,8,6
