Home Team,Term,Name,Time Played (sec),FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Q1,Damian Lillard,720,2,4,0.5,0,0,,2,3,0.667,0,2,2,1,1,0,0,1,6,-6
0,Q2,Damian Lillard,343,0,3,0.0,0,1,0.0,2,2,1.0,0,1,1,2,1,0,0,0,2,11
0,H1,Damian Lillard,1063,2,7,0.286,0,1,0.0,4,5,0.8,0,3,3,3,2,0,0,1,8,5
0,Q3,Damian Lillard,636,2,6,0.333,1,5,0.2,0,0,,0,0,0,2,0,0,0,0,5,-9
0,Q4,Damian Lillard,648,3,8,0.375,2,5,0.4,4,4,1.0,0,1,1,1,0,0,0,1,12,3
0,H2,Damian Lillard,1284,5,14,0.357,3,10,0.3,4,4,1.0,0,1,1,3,0,0,0,1,17,-6
0,Q1,Maurice Harkless,706,3,4,0.75,1,2,0.5,0,0,,1,1,2,0,0,0,0,0,7,-6
0,Q2,Maurice Harkless,343,2,2,1.0,1,1,1.0,0,0,,1,1,2,0,0,0,0,0,5,11
0,H1,Maurice Harkless,1049,5,6,0.833,2,3,0.667,0,0,,2,2,4,0,0,0,0,0,12,5
0,Q3,Maurice Harkless,630,2,4,0.5,1,2,0.5,0,0,,0,0,0,1,0,1,0,2,5,-9
0,Q4,Maurice Harkless,491,0,0,,0,0,,0,0,,0,4,4,0,1,0,0,2,0,4
0,H2,Maurice Harkless,1121,2,4,0.5,1,2,0.5,0,0,,0,4,4,1,1,1,0,4,5,-5
0,Q1,CJ McCollum,452,0,1,0.0,0,1,0.0,0,0,,0,0,0,1,0,0,0,0,0,-3
0,Q2,CJ McCollum,515,2,3,0.667,0,0,,2,2,1.0,0,2,2,2,1,0,2,0,6,6
0,H1,CJ McCollum,967,2,4,0.5,0,1,0.0,2,2,1.0,0,2,2,3,1,0,2,0,6,3
0,Q3,CJ McCollum,451,2,5,0.4,0,0,,3,3,1.0,0,2,2,0,0,0,0,1,7,-5
0,Q4,CJ McCollum,694,1,5,0.2,0,2,0.0,2,3,0.667,1,0,1,1,0,1,0,0,4,2
0,H2,CJ McCollum,1145,3,10,0.3,0,2,0.0,5,6,0.833,1,2,3,1,0,1,0,1,11,-3
0,Q1,Noah Vonleh,438,3,4,0.75,0,0,,0,0,,0,1,1,0,0,1,0,0,6,-3
0,Q2,Noah Vonleh,377,1,1,1.0,0,0,,0,0,,0,1,1,0,1,1,0,0,2,3
0,H1,Noah Vonleh,815,4,5,0.8,0,0,,0,0,,0,2,2,0,1,2,0,0,8,0
0,Q3,Noah Vonleh,541,0,0,,0,0,,4,4,1.0,1,0,1,0,0,0,0,1,4,-7
0,Q4,Noah Vonleh,213,0,0,,0,0,,0,0,,0,1,1,0,1,0,1,2,0,-6
0,H2,Noah Vonleh,754,0,0,,0,0,,4,4,1.0,1,1,2,0,1,0,1,3,4,-13
0,Q1,Meyers Leonard,452,0,3,0.0,0,1,0.0,0,0,,0,2,2,2,0,0,0,1,0,-3
0,Q2,Meyers Leonard,
0,H1,Meyers Leonard,452,0,3,0.0,0,1,0.0,0,0,,0,2,2,2,0,0,0,1,0,-3
0,Q3,Meyers Leonard,252,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,2,0,-7
0,Q4,Meyers Leonard,
0,H2,Meyers Leonard,252,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,2,0,-7
0,Q1,Al-Farouq Aminu,282,0,1,0.0,0,0,,0,0,,1,0,1,2,0,0,0,0,0,-3
0,Q2,Al-Farouq Aminu,720,3,6,0.5,3,4,0.75,2,2,1.0,2,1,3,1,0,1,0,0,11,14
0,H1,Al-Farouq Aminu,1002,3,7,0.429,3,4,0.75,2,2,1.0,3,1,4,3,0,1,0,0,11,11
0,Q3,Al-Farouq Aminu,384,2,3,0.667,1,2,0.5,0,0,,0,0,0,1,0,1,0,1,5,-2
0,Q4,Al-Farouq Aminu,706,2,4,0.5,0,1,0.0,0,0,,3,0,3,1,0,1,0,0,4,4
0,H2,Al-Farouq Aminu,1090,4,7,0.571,1,3,0.333,0,0,,3,0,3,2,0,2,0,1,9,2
0,Q1,Allen Crabbe,282,1,3,0.333,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,2,-3
0,Q2,Allen Crabbe,603,2,4,0.5,0,0,,0,0,,0,1,1,1,0,0,0,0,4,13
0,H1,Allen Crabbe,885,3,7,0.429,0,1,0.0,0,0,,0,1,1,1,0,0,0,0,6,10
0,Q3,Allen Crabbe,353,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-8
0,Q4,Allen Crabbe,528,2,4,0.5,1,2,0.5,1,2,0.5,0,0,0,0,1,0,1,0,6,5
0,H2,Allen Crabbe,881,2,4,0.5,1,2,0.5,1,2,0.5,0,0,0,1,1,0,1,0,6,-3
0,Q1,Evan Turner,268,1,2,0.5,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,2,-3
0,Q2,Evan Turner,699,2,3,0.667,0,0,,0,0,,1,2,3,3,0,1,1,2,4,12
0,H1,Evan Turner,967,3,5,0.6,0,1,0.0,0,0,,1,2,3,3,0,1,1,2,6,9
0,Q3,Evan Turner,353,0,2,0.0,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-8
0,Q4,Evan Turner,320,0,0,,0,0,,0,0,,0,0,0,1,0,1,0,1,0,-2
0,H2,Evan Turner,673,0,2,0.0,0,0,,0,0,,0,1,1,1,0,1,0,2,0,-10
0,Q1,Pat Connaughton,
0,Q2,Pat Connaughton,
0,H1,Pat Connaughton,
0,Q3,Pat Connaughton,
0,Q4,Pat Connaughton,
0,H2,Pat Connaughton,
0,Q1,Jake Layman,
0,Q2,Jake Layman,
0,H1,Jake Layman,
0,Q3,Jake Layman,
0,Q4,Jake Layman,
0,H2,Jake Layman,
0,Q1,Shabazz Napier,
0,Q2,Shabazz Napier,
0,H1,Shabazz Napier,
0,Q3,Shabazz Napier,
0,Q4,Shabazz Napier,
0,H2,Shabazz Napier,
0,Q1,Jusuf Nurkić,
0,Q2,Jusuf Nurkić,
0,H1,Jusuf Nurkić,
0,Q3,Jusuf Nurkić,
0,Q4,Jusuf Nurkić,
0,H2,Jusuf Nurkić,
1,Q1,Ricky Rubio,706,1,3,0.333,0,0,,1,2,0.5,0,2,2,9,0,1,1,1,3,6
1,Q2,Ricky Rubio,364,0,1,0.0,0,0,,0,0,,0,1,1,2,0,0,2,1,0,-11
1,H1,Ricky Rubio,1070,1,4,0.25,0,0,,1,2,0.5,0,3,3,11,0,1,3,2,3,-5
1,Q3,Ricky Rubio,720,0,0,,0,0,,6,7,0.857,0,2,2,3,0,0,1,2,6,11
1,Q4,Ricky Rubio,573,1,3,0.333,0,0,,0,0,,0,2,2,2,0,0,1,0,2,1
1,H2,Ricky Rubio,1293,1,3,0.333,0,0,,6,7,0.857,0,4,4,5,0,0,2,2,8,12
1,Q1,Gorgui Dieng,720,2,3,0.667,0,0,,0,0,,0,0,0,1,0,1,0,1,4,6
1,Q2,Gorgui Dieng,343,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-11
1,H1,Gorgui Dieng,1063,2,4,0.5,0,0,,0,0,,0,0,0,1,0,1,0,1,4,-5
1,Q3,Gorgui Dieng,720,1,2,0.5,0,0,,2,2,1.0,2,4,6,1,0,1,0,2,4,11
1,Q4,Gorgui Dieng,573,0,2,0.0,0,0,,0,0,,1,1,2,1,0,0,0,1,0,1
1,H2,Gorgui Dieng,1293,1,4,0.25,0,0,,2,2,1.0,3,5,8,2,0,1,0,3,4,12
1,Q1,Karl-Anthony Towns,706,5,8,0.625,0,0,,0,0,,1,4,5,0,0,0,0,0,10,6
1,Q2,Karl-Anthony Towns,364,1,4,0.25,0,0,,0,0,,0,0,0,0,0,0,0,1,2,-11
1,H1,Karl-Anthony Towns,1070,6,12,0.5,0,0,,0,0,,1,4,5,0,0,0,0,1,12,-5
1,Q3,Karl-Anthony Towns,523,3,5,0.6,0,0,,2,2,1.0,0,1,1,0,0,0,1,1,8,4
1,Q4,Karl-Anthony Towns,720,6,8,0.75,0,0,,2,2,1.0,3,3,6,0,0,0,0,0,14,-2
1,H2,Karl-Anthony Towns,1243,9,13,0.692,0,0,,4,4,1.0,3,4,7,0,0,0,1,1,22,2
1,Q1,Andrew Wiggins,720,5,7,0.714,2,2,1.0,0,0,,0,1,1,0,0,0,0,0,12,6
1,Q2,Andrew Wiggins,343,2,4,0.5,1,1,1.0,0,0,,0,1,1,0,0,0,0,0,5,-11
1,H1,Andrew Wiggins,1063,7,11,0.636,3,3,1.0,0,0,,0,2,2,0,0,0,0,0,17,-5
1,Q3,Andrew Wiggins,720,2,6,0.333,0,0,,4,4,1.0,0,1,1,0,0,0,0,1,8,11
1,Q4,Andrew Wiggins,512,2,7,0.286,0,2,0.0,0,0,,0,0,0,0,0,0,0,0,4,4
1,H2,Andrew Wiggins,1232,4,13,0.308,0,2,0.0,4,4,1.0,0,1,1,0,0,0,0,1,12,15
1,Q1,Brandon Rush,706,0,2,0.0,0,1,0.0,0,0,,0,1,1,1,0,0,0,0,0,6
1,Q2,Brandon Rush,252,1,1,1.0,0,0,,0,0,,0,0,0,1,0,0,0,0,2,-9
1,H1,Brandon Rush,958,1,3,0.333,0,1,0.0,0,0,,0,1,1,2,0,0,0,0,2,-3
1,Q3,Brandon Rush,523,3,3,1.0,1,1,1.0,2,2,1.0,3,1,4,1,0,1,0,0,9,4
1,Q4,Brandon Rush,720,0,2,0.0,0,1,0.0,1,2,0.5,0,2,2,0,1,1,2,2,1,-2
1,H2,Brandon Rush,1243,3,5,0.6,1,2,0.5,3,4,0.75,3,3,6,1,1,2,2,2,10,2
1,Q1,Shabazz Muhammad,14,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
1,Q2,Shabazz Muhammad,377,2,4,0.5,0,0,,2,2,1.0,0,0,0,0,0,0,0,0,6,-3
1,H1,Shabazz Muhammad,391,2,4,0.5,0,0,,2,2,1.0,0,0,0,0,0,0,0,0,6,-3
1,Q3,Shabazz Muhammad,197,1,1,1.0,0,0,,0,0,,0,1,1,0,0,0,0,0,2,7
1,Q4,Shabazz Muhammad,208,1,2,0.5,0,0,,1,1,1.0,0,0,0,0,0,0,0,0,3,-6
1,H2,Shabazz Muhammad,405,2,3,0.667,0,0,,1,1,1.0,0,1,1,0,0,0,0,0,5,1
1,Q1,Omri Casspi,14,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
1,Q2,Omri Casspi,356,0,1,0.0,0,1,0.0,1,2,0.5,0,1,1,0,0,0,0,0,1,-3
1,H1,Omri Casspi,370,0,1,0.0,0,1,0.0,1,2,0.5,0,1,1,0,0,0,0,0,1,-3
1,Q3,Omri Casspi,197,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,7
1,Q4,Omri Casspi,147,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-3
1,H2,Omri Casspi,344,0,0,,0,0,,0,0,,0,0,0,2,0,0,0,1,0,4
1,Q1,Tyus Jones,
1,Q2,Tyus Jones,468,2,2,1.0,0,0,,0,0,,0,1,1,0,1,0,2,0,4,-5
1,H1,Tyus Jones,468,2,2,1.0,0,0,,0,0,,0,1,1,0,1,0,2,0,4,-5
1,Q3,Tyus Jones,
1,Q4,Tyus Jones,147,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-3
1,H2,Tyus Jones,147,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-3
1,Q1,Adreian Payne,
1,Q2,Adreian Payne,377,0,0,,0,0,,0,0,,1,2,3,0,1,0,1,1,0,-3
1,H1,Adreian Payne,377,0,0,,0,0,,0,0,,1,2,3,0,1,0,1,1,0,-3
1,Q3,Adreian Payne,
1,Q4,Adreian Payne,
1,H2,Adreian Payne,
1,Q1,Kris Dunn,14,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
1,Q2,Kris Dunn,356,0,1,0.0,0,0,,0,0,,0,0,0,1,0,0,0,2,0,-3
1,H1,Kris Dunn,370,0,1,0.0,0,0,,0,0,,0,0,0,1,0,0,0,2,0,-3
1,Q3,Kris Dunn,
1,Q4,Kris Dunn,
1,H2,Kris Dunn,
1,Q1,Cole Aldrich,
1,Q2,Cole Aldrich,
1,H1,Cole Aldrich,
1,Q3,Cole Aldrich,
1,Q4,Cole Aldrich,
1,H2,Cole Aldrich,
1,Q1,Nemanja Bjelica,
1,Q2,Nemanja Bjelica,
