Home Team,Term,Name,Time Played (sec),FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Q1,Michael Finley,720,1,5,0.2,0,1,0.0,2,2,1.0,0,3,3,6,0,0,0,1,4,7
0,Q2,Michael Finley,720,1,2,0.5,0,0,,2,2,1.0,1,3,4,1,0,0,2,0,4,-11
0,H1,Michael Finley,1440,2,7,0.286,0,1,0.0,4,4,1.0,1,6,7,7,0,0,2,1,8,-4
0,Q3,Michael Finley,619,6,11,0.545,0,1,0.0,0,0,,1,2,3,1,0,0,0,0,12,6
0,Q4,Michael Finley,556,0,2,0.0,0,0,,0,0,,2,0,2,2,0,0,0,1,0,3
0,H2,Michael Finley,1175,6,13,0.462,0,1,0.0,0,0,,3,2,5,3,0,0,0,1,12,9
0,Q1,Steve Nash,720,3,5,0.6,3,5,0.6,0,0,,0,1,1,1,0,0,0,0,9,7
0,Q2,Steve Nash,274,0,1,0.0,0,1,0.0,0,0,,0,1,1,1,0,0,0,2,0,-10
0,H1,Steve Nash,994,3,6,0.5,3,6,0.5,0,0,,0,2,2,2,0,0,0,2,9,-3
0,Q3,Steve Nash,720,0,1,0.0,0,1,0.0,0,0,,0,0,0,1,1,0,0,0,0,8
0,Q4,Steve Nash,720,1,3,0.333,1,2,0.5,2,2,1.0,0,1,1,2,0,0,0,1,5,6
0,H2,Steve Nash,1440,1,4,0.25,1,3,0.333,2,2,1.0,0,1,1,3,1,0,0,1,5,14
0,Q1,Erick Strickland,720,3,5,0.6,1,1,1.0,0,0,,2,0,2,1,0,0,0,1,7,7
0,Q2,Erick Strickland,586,3,5,0.6,1,1,1.0,0,0,,0,0,0,1,0,0,0,0,7,-11
0,H1,Erick Strickland,1306,6,10,0.6,2,2,1.0,0,0,,2,0,2,2,0,0,0,1,14,-4
0,Q3,Erick Strickland,491,0,3,0.0,0,1,0.0,2,2,1.0,0,0,0,1,2,0,0,0,2,3
0,Q4,Erick Strickland,286,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-4
0,H2,Erick Strickland,777,0,4,0.0,0,1,0.0,2,2,1.0,0,1,1,1,2,0,1,0,2,-1
0,Q1,Dirk Nowitzki,720,3,4,0.75,2,3,0.667,0,0,,1,2,3,1,0,0,1,0,8,7
0,Q2,Dirk Nowitzki,408,1,3,0.333,0,2,0.0,0,0,,0,0,0,1,0,0,0,0,2,-10
0,H1,Dirk Nowitzki,1128,4,7,0.571,2,5,0.4,0,0,,1,2,3,2,0,0,1,0,10,-3
0,Q3,Dirk Nowitzki,418,2,4,0.5,1,1,1.0,0,0,,0,2,2,0,1,0,0,1,5,7
0,Q4,Dirk Nowitzki,414,1,2,0.5,1,1,1.0,2,2,1.0,0,1,1,1,0,0,0,0,5,1
0,H2,Dirk Nowitzki,832,3,6,0.5,2,2,1.0,2,2,1.0,0,3,3,1,1,0,0,1,10,8
0,Q1,Shawn Bradley,265,1,2,0.5,0,0,,0,0,,0,0,0,0,0,0,0,2,2,-4
0,Q2,Shawn Bradley,365,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-3
0,H1,Shawn Bradley,630,1,3,0.333,0,0,,0,0,,0,0,0,0,0,0,0,3,2,-7
0,Q3,Shawn Bradley,302,2,2,1.0,0,0,,0,0,,1,2,3,0,0,0,0,1,4,1
0,Q4,Shawn Bradley,306,1,2,0.5,0,0,,0,0,,1,0,1,0,0,1,1,1,2,5
0,H2,Shawn Bradley,608,3,4,0.75,0,0,,0,0,,2,2,4,0,0,1,1,2,6,6
0,Q1,Hubert Davis,
0,Q2,Hubert Davis,446,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-1
0,H1,Hubert Davis,446,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-1
0,Q3,Hubert Davis,548,2,4,0.5,0,1,0.0,0,0,,0,0,0,1,0,0,0,0,4,5
0,Q4,Hubert Davis,720,3,4,0.75,3,4,0.75,0,0,,0,2,2,0,0,0,0,0,9,6
0,H2,Hubert Davis,1268,5,8,0.625,3,5,0.6,0,0,,0,2,2,1,0,0,0,0,13,11
0,Q1,Greg Buckner,
0,Q2,Greg Buckner,446,2,4,0.5,0,0,,0,0,,0,0,0,1,1,0,0,2,4,-1
0,H1,Greg Buckner,446,2,4,0.5,0,0,,0,0,,0,0,0,1,1,0,0,2,4,-1
0,Q3,Greg Buckner,502,2,3,0.667,0,0,,0,0,,2,1,3,0,0,0,0,0,4,10
0,Q4,Greg Buckner,598,1,2,0.5,0,0,,7,8,0.875,1,5,6,1,0,0,1,2,9,13
0,H2,Greg Buckner,1100,3,5,0.6,0,0,,7,8,0.875,3,6,9,1,0,0,1,2,13,23
0,Q1,Sean Rooks,455,1,2,0.5,0,0,,0,0,,0,1,1,0,0,0,0,1,2,11
0,Q2,Sean Rooks,355,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,2,0,0,-8
0,H1,Sean Rooks,810,1,3,0.333,0,0,,0,0,,0,2,2,0,0,0,2,1,2,3
0,Q3,Sean Rooks,
0,Q4,Sean Rooks,
0,H2,Sean Rooks,
0,Q1,Cedric Ceballos,
0,Q2,Cedric Ceballos,
0,H1,Cedric Ceballos,
0,Q3,Cedric Ceballos,
0,Q4,Cedric Ceballos,
0,H2,Cedric Ceballos,
0,Q1,Damon Jones,
0,Q2,Damon Jones,
0,H1,Damon Jones,
0,Q3,Damon Jones,
0,Q4,Damon Jones,
0,H2,Damon Jones,
0,Q1,Robert Pack,
0,Q2,Robert Pack,
0,H1,Robert Pack,
0,Q3,Robert Pack,
0,Q4,Robert Pack,
0,H2,Robert Pack,
0,Q1,Bruno Šundov,
0,Q2,Bruno Šundov,
0,H1,Bruno Šundov,
0,Q3,Bruno Šundov,
0,Q4,Bruno Šundov,
0,H2,Bruno Šundov,
1,Q1,Jeff McInnis,720,2,2,1.0,0,0,,0,0,,0,0,0,3,0,0,1,0,4,-7
1,Q2,Jeff McInnis,720,2,4,0.5,0,0,,0,0,,4,0,4,3,1,0,3,1,4,11
1,H1,Jeff McInnis,1440,4,6,0.667,0,0,,0,0,,4,0,4,6,1,0,4,1,8,4
1,Q3,Jeff McInnis,720,3,6,0.5,0,0,,0,0,,0,0,0,1,0,0,0,1,6,-8
1,Q4,Jeff McInnis,720,0,2,0.0,0,1,0.0,0,0,,0,0,0,2,0,0,0,1,0,-6
1,H2,Jeff McInnis,1440,3,8,0.375,0,1,0.0,0,0,,0,0,0,3,0,0,0,2,6,-14
1,Q1,Michael Olowokandi,720,3,6,0.5,0,0,,3,3,1.0,2,1,3,0,0,0,0,0,9,-7
1,Q2,Michael Olowokandi,716,4,7,0.571,0,0,,2,2,1.0,0,1,1,0,1,0,0,1,10,9
1,H1,Michael Olowokandi,1436,7,13,0.538,0,0,,5,5,1.0,2,2,4,0,1,0,0,1,19,2
1,Q3,Michael Olowokandi,720,2,4,0.5,0,0,,0,0,,1,1,2,0,0,1,1,2,4,-8
1,Q4,Michael Olowokandi,623,1,2,0.5,0,0,,2,2,1.0,0,2,2,0,0,0,0,2,4,-5
1,H2,Michael Olowokandi,1343,3,6,0.5,0,0,,2,2,1.0,1,3,4,0,0,1,1,4,8,-13
1,Q1,Derek Anderson,720,1,2,0.5,0,0,,0,0,,0,1,1,0,0,0,0,0,2,-7
1,Q2,Derek Anderson,720,2,5,0.4,0,0,,0,0,,0,1,1,3,1,0,0,0,4,11
1,H1,Derek Anderson,1440,3,7,0.429,0,0,,0,0,,0,2,2,3,1,0,0,0,6,4
1,Q3,Derek Anderson,455,2,3,0.667,0,0,,0,0,,0,1,1,0,0,0,2,0,4,-8
1,Q4,Derek Anderson,720,4,7,0.571,0,2,0.0,1,1,1.0,1,1,2,0,0,1,0,2,9,-6
1,H2,Derek Anderson,1175,6,10,0.6,0,2,0.0,1,1,1.0,1,2,3,0,0,1,2,2,13,-14
1,Q1,Eric Piatkowski,720,1,4,0.25,0,0,,0,0,,1,1,2,0,1,0,0,0,2,-7
1,Q2,Eric Piatkowski,412,3,3,1.0,0,0,,1,1,1.0,0,2,2,0,0,0,0,0,7,12
1,H1,Eric Piatkowski,1132,4,7,0.571,0,0,,1,1,1.0,1,3,4,0,1,0,0,0,9,5
