Home Team,Term,Name,Time Played (sec),FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Q1,Ray Allen,539,1,4,0.25,1,2,0.5,2,2,1.0,0,1,1,1,0,0,0,0,5,-6
0,Q2,Ray Allen,720,4,7,0.571,1,2,0.5,2,2,1.0,0,4,4,2,0,0,0,0,11,26
0,H1,Ray Allen,1259,5,11,0.455,2,4,0.5,4,4,1.0,0,5,5,3,0,0,0,0,16,20
0,Q3,Ray Allen,720,2,3,0.667,0,1,0.0,3,4,0.75,1,4,5,0,0,0,0,2,7,-9
0,Q4,Ray Allen,456,0,1,0.0,0,1,0.0,4,4,1.0,0,0,0,1,1,0,0,2,4,-4
0,H2,Ray Allen,1176,2,4,0.5,0,2,0.0,7,8,0.875,1,4,5,1,1,0,0,4,11,-13
0,Q1,Brent Barry,582,1,2,0.5,1,2,0.5,0,0,,1,0,1,1,0,0,0,1,3,-11
0,Q2,Brent Barry,720,6,7,0.857,4,5,0.8,1,1,1.0,0,3,3,2,1,0,1,0,17,26
0,H1,Brent Barry,1302,7,9,0.778,5,7,0.714,1,1,1.0,1,3,4,3,1,0,1,1,20,15
0,Q3,Brent Barry,445,0,1,0.0,0,0,,0,0,,1,1,2,5,0,0,0,1,0,-3
0,Q4,Brent Barry,456,2,4,0.5,2,4,0.5,2,2,1.0,0,0,0,1,1,0,1,1,8,-4
0,H2,Brent Barry,901,2,5,0.4,2,4,0.5,2,2,1.0,1,1,2,6,1,0,1,2,8,-7
0,Q1,Rashard Lewis,494,2,5,0.4,1,2,0.5,0,0,,0,2,2,0,0,0,0,2,5,-2
0,Q2,Rashard Lewis,423,0,0,,0,0,,3,4,0.75,0,2,2,0,1,0,0,0,3,20
0,H1,Rashard Lewis,917,2,5,0.4,1,2,0.5,3,4,0.75,0,4,4,0,1,0,0,2,8,18
0,Q3,Rashard Lewis,327,1,3,0.333,0,1,0.0,0,2,0.0,0,1,1,0,0,0,0,2,2,0
0,Q4,Rashard Lewis,720,0,4,0.0,0,2,0.0,2,2,1.0,0,2,2,2,0,0,0,1,2,5
0,H2,Rashard Lewis,1047,1,7,0.143,0,3,0.0,2,4,0.5,0,3,3,2,0,0,0,3,4,5
0,Q1,Vitaly Potapenko,539,0,3,0.0,0,0,,1,2,0.5,1,0,1,0,0,0,1,0,1,-6
0,Q2,Vitaly Potapenko,589,0,1,0.0,0,0,,1,2,0.5,0,2,2,2,0,0,0,2,1,21
0,H1,Vitaly Potapenko,1128,0,4,0.0,0,0,,2,4,0.5,1,2,3,2,0,0,1,2,2,15
0,Q3,Vitaly Potapenko,325,1,3,0.333,0,0,,0,0,,0,0,0,0,0,0,0,0,2,2
0,Q4,Vitaly Potapenko,481,4,4,1.0,0,0,,1,1,1.0,1,1,2,1,0,0,0,3,9,5
0,H2,Vitaly Potapenko,806,5,7,0.714,0,0,,1,1,1.0,1,1,2,1,0,0,0,3,11,7
0,Q1,Reggie Evans,459,1,3,0.333,0,0,,0,0,,0,4,4,0,2,0,1,1,2,0
0,Q2,Reggie Evans,589,0,0,,0,0,,1,2,0.5,2,1,3,1,0,0,0,1,1,21
0,H1,Reggie Evans,1048,1,3,0.333,0,0,,1,2,0.5,2,5,7,1,2,0,1,2,3,21
0,Q3,Reggie Evans,497,1,2,0.5,0,0,,1,2,0.5,0,2,2,0,0,0,0,1,3,-6
0,Q4,Reggie Evans,185,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,0
0,H2,Reggie Evans,682,1,2,0.5,0,0,,1,2,0.5,0,3,3,0,0,0,0,2,3,-6
0,Q1,Vladimir Radmanović,261,0,1,0.0,0,0,,0,0,,0,1,1,1,0,0,0,0,0,-14
0,Q2,Vladimir Radmanović,297,2,3,0.667,1,2,0.5,0,0,,0,0,0,0,1,0,1,1,5,6
0,H1,Vladimir Radmanović,558,2,4,0.5,1,2,0.5,0,0,,0,1,1,1,1,0,1,1,5,-8
0,Q3,Vladimir Radmanović,393,2,6,0.333,0,2,0.0,1,2,0.5,0,0,0,0,0,1,0,0,5,-9
0,Q4,Vladimir Radmanović,612,2,2,1.0,1,1,1.0,1,2,0.5,0,0,0,1,1,0,1,1,6,12
0,H2,Vladimir Radmanović,1005,4,8,0.5,1,3,0.333,2,4,0.5,0,0,0,1,1,1,1,1,11,3
0,Q1,Antonio Daniels,138,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-3
0,Q2,Antonio Daniels,
0,H1,Antonio Daniels,138,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-3
0,Q3,Antonio Daniels,275,0,1,0.0,0,0,,2,2,1.0,0,0,0,0,0,0,0,0,2,-6
0,Q4,Antonio Daniels,302,1,1,1.0,0,0,,1,2,0.5,0,1,1,3,0,0,0,1,3,11
0,H2,Antonio Daniels,577,1,2,0.5,0,0,,3,4,0.75,0,1,1,3,0,0,0,1,5,5
0,Q1,Jerome James,181,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-8
