Home Team,Term,Name,Time Played (sec),FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Q1,Pau Gasol,720,2,4,0.5,0,0,,4,4,1.0,0,3,3,0,0,0,1,0,8,-3
0,Q2,Pau Gasol,536,3,3,1.0,0,0,,0,0,,1,0,1,2,0,0,1,0,6,1
0,H1,Pau Gasol,1256,5,7,0.714,0,0,,4,4,1.0,1,3,4,2,0,0,2,0,14,-2
0,Q3,Pau Gasol,720,3,4,0.75,0,0,,2,2,1.0,2,2,4,1,0,0,1,0,8,15
0,Q4,Pau Gasol,297,1,3,0.333,0,0,,0,0,,0,0,0,1,0,0,0,1,2,6
0,H2,Pau Gasol,1017,4,7,0.571,0,0,,2,2,1.0,2,2,4,2,0,0,1,1,10,21
0,Q1,Kobe Bryant,618,0,4,0.0,0,0,,3,4,0.75,0,1,1,3,1,0,0,0,3,-1
0,Q2,Kobe Bryant,498,3,6,0.5,0,0,,0,0,,0,0,0,1,1,0,1,1,6,-7
0,H1,Kobe Bryant,1116,3,10,0.3,0,0,,3,4,0.75,0,1,1,4,2,0,1,1,9,-8
0,Q3,Kobe Bryant,720,4,6,0.667,0,0,,2,3,0.667,0,0,0,3,1,0,0,0,10,15
0,Q4,Kobe Bryant,267,3,4,0.75,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,6,4
0,H2,Kobe Bryant,987,7,10,0.7,0,1,0.0,2,3,0.667,0,0,0,3,1,0,0,0,16,19
0,Q1,Derek Fisher,525,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-5
0,Q2,Derek Fisher,446,0,1,0.0,0,1,0.0,0,0,,0,2,2,0,0,0,0,0,0,-5
0,H1,Derek Fisher,971,1,2,0.5,0,1,0.0,0,0,,0,2,2,0,0,0,0,0,2,-10
0,Q3,Derek Fisher,630,3,3,1.0,2,2,1.0,0,0,,0,0,0,0,0,0,0,0,8,15
0,Q4,Derek Fisher,347,2,2,1.0,0,0,,0,0,,0,0,0,0,0,0,0,1,4,4
0,H2,Derek Fisher,977,5,5,1.0,2,2,1.0,0,0,,0,0,0,0,0,0,0,1,12,19
0,Q1,Luke Walton,525,1,2,0.5,0,1,0.0,0,0,,0,1,1,0,0,0,1,0,2,-5
0,Q2,Luke Walton,314,1,1,1.0,0,0,,1,2,0.5,1,0,1,1,0,0,0,1,3,-3
0,H1,Luke Walton,839,2,3,0.667,0,1,0.0,1,2,0.5,1,1,2,1,0,0,1,1,5,-8
0,Q3,Luke Walton,541,0,2,0.0,0,1,0.0,1,2,0.5,1,1,2,1,0,0,0,1,1,13
0,Q4,Luke Walton,
0,H2,Luke Walton,541,0,2,0.0,0,1,0.0,1,2,0.5,1,1,2,1,0,0,0,1,1,13
0,Q1,Andrew Bynum,305,2,3,0.667,0,0,,3,3,1.0,0,0,0,0,0,1,0,0,7,2
0,Q2,Andrew Bynum,
0,H1,Andrew Bynum,305,2,3,0.667,0,0,,3,3,1.0,0,0,0,0,0,1,0,0,7,2
0,Q3,Andrew Bynum,
0,Q4,Andrew Bynum,
0,H2,Andrew Bynum,
0,Q1,Lamar Odom,415,1,2,0.5,0,0,,0,0,,0,1,1,0,0,1,1,1,2,-5
0,Q2,Lamar Odom,406,1,1,1.0,0,0,,0,0,,0,1,1,1,1,0,2,0,2,0
0,H1,Lamar Odom,821,2,3,0.667,0,0,,0,0,,0,2,2,1,1,1,3,1,4,-5
0,Q3,Lamar Odom,630,3,3,1.0,0,0,,3,4,0.75,1,3,4,1,1,0,0,2,9,15
0,Q4,Lamar Odom,373,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,4
0,H2,Lamar Odom,1003,3,3,1.0,0,0,,3,4,0.75,1,3,4,2,1,0,0,3,9,19
0,Q1,Trevor Ariza,195,1,2,0.5,0,1,0.0,0,0,,1,2,3,0,0,0,0,0,2,2
0,Q2,Trevor Ariza,406,2,3,0.667,0,1,0.0,0,0,,0,0,0,2,0,0,0,1,4,0
0,H1,Trevor Ariza,601,3,5,0.6,0,2,0.0,0,0,,1,2,3,2,0,0,0,1,6,2
0,Q3,Trevor Ariza,179,0,2,0.0,0,0,,0,0,,0,0,0,0,0,0,1,1,0,2
0,Q4,Trevor Ariza,720,2,3,0.667,0,1,0.0,1,1,1.0,2,0,2,0,0,0,1,1,5,8
0,H2,Trevor Ariza,899,2,5,0.4,0,1,0.0,1,1,1.0,2,0,2,0,0,0,2,2,5,10
0,Q1,Jordan Farmar,195,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,2
0,Q2,Jordan Farmar,274,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,0,0,0,2
0,H1,Jordan Farmar,469,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,1,1,0,4
0,Q3,Jordan Farmar,90,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
0,Q4,Jordan Farmar,373,1,3,0.333,0,0,,1,1,1.0,0,0,0,0,1,0,0,0,3,4
0,H2,Jordan Farmar,463,1,3,0.333,0,0,,1,1,1.0,0,0,0,0,1,0,0,0,3,4
0,Q1,Sasha Vujačić,102,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
0,Q2,Sasha Vujačić,222,1,4,0.25,1,3,0.333,0,0,,0,0,0,0,0,0,0,0,3,4
