Home Team,Term,Name,Time Played (sec),FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Q1,Reggie Miller,615,3,7,0.429,1,2,0.5,0,0,,0,0,0,0,1,0,1,0,7,-3
0,Q2,Reggie Miller,640,1,1,1.0,1,1,1.0,4,4,1.0,0,1,1,0,0,0,1,0,7,-2
0,H1,Reggie Miller,1255,4,8,0.5,2,3,0.667,4,4,1.0,0,1,1,0,1,0,2,0,14,-5
0,Q3,Reggie Miller,500,1,1,1.0,1,1,1.0,0,0,,0,0,0,0,1,0,1,1,3,-2
0,Q4,Reggie Miller,454,1,1,1.0,1,1,1.0,0,0,,0,0,0,0,0,0,0,1,3,4
0,H2,Reggie Miller,954,2,2,1.0,2,2,1.0,0,0,,0,0,0,0,1,0,1,2,6,2
0,Q1,Derrick McKey,720,0,1,0.0,0,0,,0,0,,1,0,1,4,0,0,1,1,0,-8
0,Q2,Derrick McKey,502,3,5,0.6,0,0,,0,0,,1,0,1,1,0,0,0,0,6,-8
0,H1,Derrick McKey,1222,3,6,0.5,0,0,,0,0,,2,0,2,5,0,0,1,1,6,-16
0,Q3,Derrick McKey,500,0,2,0.0,0,1,0.0,0,0,,0,0,0,1,0,0,2,2,0,-2
0,Q4,Derrick McKey,430,1,2,0.5,0,1,0.0,0,0,,0,1,1,2,0,0,0,0,2,5
0,H2,Derrick McKey,930,1,4,0.25,0,2,0.0,0,0,,0,1,1,3,0,0,2,2,2,3
0,Q1,Dale Davis,615,3,3,1.0,0,0,,0,0,,0,2,2,0,0,0,0,0,6,-3
0,Q2,Dale Davis,515,1,4,0.25,0,0,,0,0,,0,1,1,0,0,0,0,1,2,2
0,H1,Dale Davis,1130,4,7,0.571,0,0,,0,0,,0,3,3,0,0,0,0,1,8,-1
0,Q3,Dale Davis,474,0,2,0.0,0,0,,2,2,1.0,0,1,1,1,1,0,1,1,2,-2
0,Q4,Dale Davis,509,4,8,0.5,0,0,,0,0,,3,1,4,1,0,0,0,0,8,11
0,H2,Dale Davis,983,4,10,0.4,0,0,,2,2,1.0,3,2,5,2,1,0,1,1,10,9
0,Q1,Travis Best,445,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,1,0,2,-8
0,Q2,Travis Best,243,0,2,0.0,0,0,,2,2,1.0,0,0,0,1,0,0,0,0,2,-3
0,H1,Travis Best,688,1,3,0.333,0,0,,2,2,1.0,0,0,0,1,0,0,1,0,4,-11
0,Q3,Travis Best,396,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,0,0,0,1
0,Q4,Travis Best,310,0,0,,0,0,,0,0,,0,0,0,2,0,0,0,0,0,-1
0,H2,Travis Best,706,0,1,0.0,0,0,,0,0,,0,1,1,2,0,0,0,0,0,0
0,Q1,Erick Dampier,550,0,1,0.0,0,0,,0,0,,0,0,0,1,0,1,2,0,0,-13
0,Q2,Erick Dampier,67,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-5
0,H1,Erick Dampier,617,0,1,0.0,0,0,,0,0,,0,0,0,1,0,1,2,0,0,-18
0,Q3,Erick Dampier,332,1,1,1.0,0,0,,0,0,,0,1,1,0,0,0,1,1,2,1
0,Q4,Erick Dampier,211,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,1,0,-2
0,H2,Erick Dampier,543,1,1,1.0,0,0,,0,0,,0,3,3,0,0,0,1,2,2,-1
0,Q1,Antonio Davis,275,1,1,1.0,0,0,,0,1,0.0,0,1,1,1,0,0,0,0,2,0
0,Q2,Antonio Davis,423,0,3,0.0,0,0,,1,2,0.5,1,1,2,0,0,0,0,0,1,-6
0,H1,Antonio Davis,698,1,4,0.25,0,0,,1,3,0.333,1,2,3,1,0,0,0,0,3,-6
0,Q3,Antonio Davis,634,2,3,0.667,0,0,,0,0,,1,3,4,0,0,1,0,2,4,-5
0,Q4,Antonio Davis,290,2,3,0.667,0,0,,2,2,1.0,0,0,0,0,0,0,0,0,6,4
0,H2,Antonio Davis,924,4,6,0.667,0,0,,2,2,1.0,1,3,4,0,0,1,0,2,10,-1
0,Q1,Jerome Allen,275,2,3,0.667,0,0,,0,0,,0,1,1,1,0,0,0,0,4,0
0,Q2,Jerome Allen,477,0,1,0.0,0,0,,0,0,,0,1,1,1,1,0,0,0,0,-3
0,H1,Jerome Allen,752,2,4,0.5,0,0,,0,0,,0,2,2,2,1,0,0,0,4,-3
0,Q3,Jerome Allen,324,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-4
0,Q4,Jerome Allen,430,2,3,0.667,1,1,1.0,1,2,0.5,0,0,0,2,1,0,1,2,6,11
0,H2,Jerome Allen,754,2,3,0.667,1,1,1.0,1,2,0.5,0,0,0,3,1,0,1,3,6,7
0,Q1,Vincent Askew,105,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-5
0,Q2,Vincent Askew,466,0,0,,0,0,,1,2,0.5,0,1,1,1,0,0,0,0,1,-9
0,H1,Vincent Askew,571,0,0,,0,0,,1,2,0.5,0,1,1,1,0,0,0,1,1,-14
0,Q3,Vincent Askew,220,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1
0,Q4,Vincent Askew,700,3,3,1.0,0,0,,2,3,0.667,0,1,1,1,0,1,0,4,8,8
0,H2,Vincent Askew,920,3,3,1.0,0,0,,2,3,0.667,0,1,1,1,0,1,0,4,8,7
0,Q1,Eddie Johnson,
0,Q2,Eddie Johnson,267,1,2,0.5,0,0,,0,0,,0,0,0,0,0,0,0,0,2,4
0,H1,Eddie Johnson,267,1,2,0.5,0,0,,0,0,,0,0,0,0,0,0,0,0,2,4
0,Q3,Eddie Johnson,220,2,2,1.0,1,1,1.0,0,0,,0,0,0,0,0,0,0,0,5,-1
0,Q4,Eddie Johnson,266,0,2,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,0,1,0,5
0,H2,Eddie Johnson,486,2,4,0.5,1,2,0.5,0,0,,0,1,1,0,0,0,0,1,5,4
0,Q1,Duane Ferrell,
0,Q2,Duane Ferrell,
0,H1,Duane Ferrell,
0,Q3,Duane Ferrell,
0,Q4,Duane Ferrell,
0,H2,Duane Ferrell,
0,Q1,Fred Hoiberg,
0,Q2,Fred Hoiberg,
0,H1,Fred Hoiberg,
0,Q3,Fred Hoiberg,
0,Q4,Fred Hoiberg,
0,H2,Fred Hoiberg,
0,Q1,Jalen Rose,
0,Q2,Jalen Rose,
0,H1,Jalen Rose,
0,Q3,Jalen Rose,
0,Q4,Jalen Rose,
0,H2,Jalen Rose,
1,Q1,Chris Mills,720,3,3,1.0,0,0,,0,0,,0,1,1,2,0,0,2,0,6,8
1,Q2,Chris Mills,545,3,5,0.6,1,1,1.0,0,0,,0,4,4,1,0,1,1,0,7,0
1,H1,Chris Mills,1265,6,8,0.75,1,1,1.0,0,0,,0,5,5,3,0,1,3,0,13,8
1,Q3,Chris Mills,720,2,2,1.0,1,1,1.0,0,0,,1,2,3,1,0,0,0,2,5,3
1,Q4,Chris Mills,720,0,0,,0,0,,2,2,1.0,0,2,2,1,1,0,1,0,2,-9
1,H2,Chris Mills,1440,2,2,1.0,1,1,1.0,2,2,1.0,1,4,5,2,1,0,1,2,7,-6
1,Q1,Danny Ferry,720,1,5,0.2,1,4,0.25,0,0,,0,3,3,3,1,0,0,0,3,8
1,Q2,Danny Ferry,561,1,2,0.5,0,0,,0,0,,2,0,2,0,0,1,0,1,2,11
1,H1,Danny Ferry,1281,2,7,0.286,1,4,0.25,0,0,,2,3,5,3,1,1,0,1,5,19
1,Q3,Danny Ferry,669,0,3,0.0,0,2,0.0,0,0,,0,1,1,1,1,0,0,1,0,3
1,Q4,Danny Ferry,656,2,6,0.333,0,1,0.0,2,2,1.0,0,1,1,1,0,0,0,1,6,-4
1,H2,Danny Ferry,1325,2,9,0.222,0,3,0.0,2,2,1.0,0,2,2,2,1,0,0,2,6,-1
1,Q1,Terrell Brandon,615,5,6,0.833,2,2,1.0,0,0,,0,1,1,1,1,0,0,0,12,3
1,Q2,Terrell Brandon,545,4,7,0.571,1,1,1.0,0,0,,0,2,2,1,0,0,0,0,9,0
1,H1,Terrell Brandon,1160,9,13,0.692,3,3,1.0,0,0,,0,3,3,2,1,0,0,0,21,3
1,Q3,Terrell Brandon,512,2,5,0.4,1,2,0.5,0,0,,0,0,0,2,0,0,2,0,5,2
