Home Team,Term,Name,Time Played (sec),FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Q1,Evan Turner,662,1,2,0.5,0,0,,0,0,,1,0,1,1,1,0,1,1,2,-10
0,Q2,Evan Turner,256,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,2,2,0,-7
0,H1,Evan Turner,918,1,3,0.333,0,0,,0,0,,1,0,1,1,1,0,3,3,2,-17
0,Q3,Evan Turner,720,5,10,0.5,0,0,,4,4,1.0,0,2,2,1,1,0,1,0,14,6
0,Q4,Evan Turner,533,0,3,0.0,0,0,,1,2,0.5,1,2,3,0,0,1,0,2,1,3
0,H2,Evan Turner,1253,5,13,0.385,0,0,,5,6,0.833,1,4,5,1,1,1,1,2,15,9
0,Q1,Jrue Holiday,507,4,5,0.8,0,0,,0,0,,0,1,1,0,1,0,2,1,8,-15
0,Q2,Jrue Holiday,720,1,8,0.125,0,1,0.0,1,2,0.5,0,1,1,4,2,0,0,0,3,-5
0,H1,Jrue Holiday,1227,5,13,0.385,0,1,0.0,1,2,0.5,0,2,2,4,3,0,2,1,11,-20
0,Q3,Jrue Holiday,293,1,1,1.0,0,0,,0,0,,0,0,0,0,1,0,1,3,2,4
0,Q4,Jrue Holiday,582,1,3,0.333,0,0,,1,2,0.5,1,0,1,1,1,0,1,2,3,0
0,H2,Jrue Holiday,875,2,4,0.5,0,0,,1,2,0.5,1,0,1,1,2,0,2,5,5,4
0,Q1,Spencer Hawes,444,0,3,0.0,0,0,,0,0,,0,2,2,2,0,1,1,1,0,-9
0,Q2,Spencer Hawes,504,0,0,,0,0,,1,2,0.5,0,1,1,0,0,0,0,1,1,-7
0,H1,Spencer Hawes,948,0,3,0.0,0,0,,1,2,0.5,0,3,3,2,0,1,1,2,1,-16
0,Q3,Spencer Hawes,262,1,1,1.0,0,0,,0,0,,0,2,2,0,0,0,0,0,2,6
0,Q4,Spencer Hawes,720,2,5,0.4,0,1,0.0,2,2,1.0,2,1,3,1,0,0,1,2,6,2
0,H2,Spencer Hawes,982,3,6,0.5,0,1,0.0,2,2,1.0,2,3,5,1,0,0,1,2,8,8
0,Q1,Nick Young,551,0,3,0.0,0,1,0.0,0,0,,0,1,1,2,0,0,0,1,0,-4
0,Q2,Nick Young,720,1,2,0.5,0,0,,0,0,,1,2,3,0,0,0,0,0,2,-5
0,H1,Nick Young,1271,1,5,0.2,0,1,0.0,0,0,,1,3,4,2,0,0,0,1,2,-9
0,Q3,Nick Young,494,0,2,0.0,0,0,,4,6,0.667,1,0,1,1,0,0,0,2,4,-2
0,Q4,Nick Young,138,0,0,,0,0,,0,3,0.0,0,0,0,0,0,0,0,0,0,2
0,H2,Nick Young,632,0,2,0.0,0,0,,4,9,0.444,1,0,1,1,0,0,0,2,4,0
0,Q1,Lavoy Allen,556,1,2,0.5,0,0,,0,0,,0,0,0,0,0,1,0,0,2,-10
0,Q2,Lavoy Allen,473,2,3,0.667,0,0,,0,0,,2,0,2,0,1,0,0,1,4,-4
0,H1,Lavoy Allen,1029,3,5,0.6,0,0,,0,0,,2,0,2,0,1,1,0,1,6,-14
0,Q3,Lavoy Allen,337,1,1,1.0,0,0,,0,0,,0,3,3,1,0,1,0,1,2,3
0,Q4,Lavoy Allen,215,0,3,0.0,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-4
0,H2,Lavoy Allen,552,1,4,0.25,0,0,,0,0,,0,4,4,1,0,1,0,2,2,-1
0,Q1,Damien Wilkins,
0,Q2,Damien Wilkins,457,3,4,0.75,0,0,,0,0,,0,0,0,0,0,0,0,0,6,-1
0,H1,Damien Wilkins,457,3,4,0.75,0,0,,0,0,,0,0,0,0,0,0,0,0,6,-1
