Home Team,Term,Name,Time Played (sec),FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Q1,Rudy Gobert,594,1,1,1.0,0,0,,0,0,,0,3,3,0,0,1,1,0,2,-3
0,Q2,Rudy Gobert,496,0,0,,0,0,,0,0,,0,3,3,2,0,0,1,1,0,-1
0,H1,Rudy Gobert,1090,1,1,1.0,0,0,,0,0,,0,6,6,2,0,1,2,1,2,-4
0,Q3,Rudy Gobert,720,4,4,1.0,0,0,,3,5,0.6,3,2,5,0,1,1,1,2,11,13
0,Q4,Rudy Gobert,441,3,5,0.6,0,0,,2,4,0.5,2,1,3,0,0,0,0,2,8,6
0,H2,Rudy Gobert,1161,7,9,0.778,0,0,,5,9,0.556,5,3,8,0,1,1,1,4,19,19
0,Q1,Bojan Bogdanović,594,3,6,0.5,0,1,0.0,2,2,1.0,0,2,2,1,0,0,2,0,8,-3
0,Q2,Bojan Bogdanović,496,6,8,0.75,1,3,0.333,1,1,1.0,0,0,0,1,0,0,1,0,14,-1
0,H1,Bojan Bogdanović,1090,9,14,0.643,1,4,0.25,3,3,1.0,0,2,2,2,0,0,3,0,22,-4
0,Q3,Bojan Bogdanović,555,2,5,0.4,1,2,0.5,2,2,1.0,0,1,1,0,0,0,1,0,7,12
0,Q4,Bojan Bogdanović,533,1,4,0.25,0,2,0.0,0,0,,0,0,0,1,0,0,0,0,2,2
0,H2,Bojan Bogdanović,1088,3,9,0.333,1,4,0.25,2,2,1.0,0,1,1,1,0,0,1,0,9,14
0,Q1,Joe Ingles,417,0,3,0.0,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-9
0,Q2,Joe Ingles,509,4,6,0.667,2,4,0.5,0,0,,0,1,1,2,1,0,0,0,10,5
0,H1,Joe Ingles,926,4,9,0.444,2,4,0.5,0,0,,0,1,1,3,1,0,0,0,10,-4
0,Q3,Joe Ingles,515,1,3,0.333,1,1,1.0,0,0,,0,1,1,5,0,0,0,1,3,7
0,Q4,Joe Ingles,554,1,3,0.333,1,3,0.333,4,4,1.0,0,0,0,1,1,0,0,1,7,9
0,H2,Joe Ingles,1069,2,6,0.333,2,4,0.5,4,4,1.0,0,1,1,6,1,0,0,2,10,16
0,Q1,Emmanuel Mudiay,594,3,5,0.6,1,3,0.333,0,0,,1,0,1,2,0,0,0,0,7,-3
0,Q2,Emmanuel Mudiay,464,1,1,1.0,0,0,,0,0,,0,1,1,1,0,0,0,0,2,-4
0,H1,Emmanuel Mudiay,1058,4,6,0.667,1,3,0.333,0,0,,1,1,2,3,0,0,0,0,9,-7
0,Q3,Emmanuel Mudiay,521,1,2,0.5,0,1,0.0,1,1,1.0,0,0,0,2,0,0,0,2,3,13
0,Q4,Emmanuel Mudiay,231,1,2,0.5,0,0,,0,0,,0,3,3,0,0,0,0,0,2,-4
0,H2,Emmanuel Mudiay,752,2,4,0.5,0,1,0.0,1,1,1.0,0,3,3,2,0,0,0,2,5,9
0,Q1,Royce O'Neale,383,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,1,0,-1
0,Q2,Royce O'Neale,393,1,1,1.0,0,0,,0,0,,1,0,1,0,0,0,0,2,2,1
0,H1,Royce O'Neale,776,1,1,1.0,0,0,,0,0,,1,1,2,1,0,0,0,3,2,0
0,Q3,Royce O'Neale,424,1,2,0.5,1,1,1.0,2,2,1.0,0,2,2,0,0,0,0,0,5,8
0,Q4,Royce O'Neale,533,1,1,1.0,1,1,1.0,0,0,,0,1,1,0,0,0,0,1,3,2
0,H2,Royce O'Neale,957,2,3,0.667,2,2,1.0,2,2,1.0,0,3,3,0,0,0,0,1,8,10
0,Q1,Jordan Clarkson,429,1,2,0.5,0,1,0.0,0,0,,0,0,0,0,1,0,1,1,2,-10
0,Q2,Jordan Clarkson,570,2,7,0.286,0,2,0.0,0,0,,1,0,1,0,0,0,1,0,4,-3
0,H1,Jordan Clarkson,999,3,9,0.333,0,3,0.0,0,0,,1,0,1,0,1,0,2,1,6,-13
0,Q3,Jordan Clarkson,404,4,5,0.8,1,1,1.0,0,0,,0,0,0,0,0,0,0,0,9,6
0,Q4,Jordan Clarkson,655,3,8,0.375,0,1,0.0,2,2,1.0,1,0,1,3,1,0,0,0,8,13
0,H2,Jordan Clarkson,1059,7,13,0.538,1,2,0.5,2,2,1.0,1,0,1,3,1,0,0,0,17,19
0,Q1,Georges Niang,337,2,3,0.667,0,1,0.0,0,0,,0,1,1,0,0,0,0,0,4,-10
0,Q2,Georges Niang,224,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,1
0,H1,Georges Niang,561,2,4,0.5,0,2,0.0,0,0,,0,1,1,0,0,0,0,0,4,-9
0,Q3,Georges Niang,296,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,5
0,Q4,Georges Niang,187,0,0,,0,0,,2,2,1.0,0,0,0,0,0,0,0,1,2,7
0,H2,Georges Niang,483,0,0,,0,0,,2,2,1.0,0,1,1,0,0,0,0,1,2,12
0,Q1,Rayjon Tucker,126,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,1,0,-8
0,Q2,Rayjon Tucker,224,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,1
0,H1,Rayjon Tucker,350,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,0,1,0,-7
0,Q3,Rayjon Tucker,165,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,1
0,Q4,Rayjon Tucker,187,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,0,0,7
0,H2,Rayjon Tucker,352,0,0,,0,0,,0,0,,0,3,3,0,0,0,0,0,0,8
0,Q1,Tony Bradley,126,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,1,0,-8
0,Q2,Tony Bradley,224,0,0,,0,0,,0,0,,0,2,2,1,1,0,1,1,0,1
0,H1,Tony Bradley,350,0,0,,0,0,,0,0,,1,2,3,1,1,0,2,2,0,-7
0,Q3,Tony Bradley,
0,Q4,Tony Bradley,279,1,1,1.0,0,0,,0,0,,2,2,4,0,0,0,0,0,2,3
0,H2,Tony Bradley,279,1,1,1.0,0,0,,0,0,,2,2,4,0,0,0,0,0,2,3
0,Q1,Ed Davis,
0,Q2,Ed Davis,
0,H1,Ed Davis,
0,Q3,Ed Davis,
0,Q4,Ed Davis,
0,H2,Ed Davis,
0,Q1,Juwan Morgan,
0,Q2,Juwan Morgan,
0,H1,Juwan Morgan,
0,Q3,Juwan Morgan,
0,Q4,Juwan Morgan,
0,H2,Juwan Morgan,
0,Q1,Justin Wright-Foreman,
