Home Team,Term,Name,Time Played (sec),FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Q1,Gary Payton,720,3,5,0.6,1,1,1.0,0,0,,0,1,1,2,2,0,1,0,7,2
0,Q2,Gary Payton,471,1,3,0.333,0,1,0.0,1,4,0.25,0,1,1,0,0,0,0,1,3,-8
0,H1,Gary Payton,1191,4,8,0.5,1,2,0.5,1,4,0.25,0,2,2,2,2,0,1,1,10,-6
0,Q3,Gary Payton,720,2,5,0.4,0,2,0.0,0,0,,1,1,2,2,0,0,0,1,4,6
0,Q4,Gary Payton,571,1,7,0.143,0,1,0.0,0,0,,0,1,1,1,0,0,0,1,2,-7
0,H2,Gary Payton,1291,3,12,0.25,0,3,0.0,0,0,,1,2,3,3,0,0,0,2,6,-1
0,Q1,Sam Cassell,579,2,6,0.333,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,4,5
0,Q2,Sam Cassell,560,1,3,0.333,0,0,,1,1,1.0,0,0,0,0,0,0,1,1,3,-6
0,H1,Sam Cassell,1139,3,9,0.333,0,1,0.0,1,1,1.0,0,0,0,0,0,0,1,1,7,-1
0,Q3,Sam Cassell,548,2,4,0.5,0,0,,0,0,,0,1,1,1,1,0,1,1,4,10
0,Q4,Sam Cassell,720,1,4,0.25,1,2,0.5,2,2,1.0,0,0,0,0,1,0,2,3,5,-7
0,H2,Sam Cassell,1268,3,8,0.375,1,2,0.5,2,2,1.0,0,1,1,1,2,0,3,4,9,3
0,Q1,Desmond Mason,720,0,3,0.0,0,0,,4,4,1.0,1,2,3,1,0,0,1,2,4,2
0,Q2,Desmond Mason,502,1,1,1.0,0,0,,0,0,,1,4,5,0,0,0,0,0,2,-4
0,H1,Desmond Mason,1222,1,4,0.25,0,0,,4,4,1.0,2,6,8,1,0,0,1,2,6,-2
0,Q3,Desmond Mason,660,1,3,0.333,0,0,,2,2,1.0,0,3,3,0,0,0,1,1,4,1
0,Q4,Desmond Mason,405,1,1,1.0,0,0,,2,2,1.0,0,1,1,1,0,0,0,1,4,-6
0,H2,Desmond Mason,1065,2,4,0.5,0,0,,4,4,1.0,0,4,4,1,0,0,1,2,8,-5
0,Q1,Tim Thomas,451,0,2,0.0,0,0,,2,2,1.0,0,0,0,0,0,0,0,1,2,2
0,Q2,Tim Thomas,218,0,3,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,2,0,-4
0,H1,Tim Thomas,669,0,5,0.0,0,1,0.0,2,2,1.0,0,0,0,0,0,0,0,3,2,-2
0,Q3,Tim Thomas,444,1,4,0.25,0,1,0.0,0,0,,0,1,1,0,0,0,0,0,2,10
0,Q4,Tim Thomas,498,2,2,1.0,0,0,,1,1,1.0,1,0,1,1,0,0,0,2,5,-2
0,H2,Tim Thomas,942,3,6,0.5,0,1,0.0,1,1,1.0,1,1,2,1,0,0,0,2,7,8
0,Q1,Ervin Johnson,579,0,0,,0,0,,0,0,,0,4,4,0,0,3,0,1,0,5
0,Q2,Ervin Johnson,208,0,1,0.0,0,0,,0,0,,1,0,1,0,0,0,0,1,0,-1
0,H1,Ervin Johnson,787,0,1,0.0,0,0,,0,0,,1,4,5,0,0,3,0,2,0,4
0,Q3,Ervin Johnson,292,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,3,0,3
0,Q4,Ervin Johnson,
0,H2,Ervin Johnson,292,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,3,0,3
0,Q1,Toni Kukoč,269,2,4,0.5,1,1,1.0,0,0,,0,1,1,0,1,0,0,0,5,0
0,Q2,Toni Kukoč,558,1,2,0.5,0,1,0.0,3,4,0.75,2,2,4,0,0,0,1,0,5,-1
0,H1,Toni Kukoč,827,3,6,0.5,1,2,0.5,3,4,0.75,2,3,5,0,1,0,1,0,10,-1
0,Q3,Toni Kukoč,336,1,2,0.5,1,2,0.5,2,2,1.0,0,1,1,1,1,0,0,0,5,1
0,Q4,Toni Kukoč,573,1,3,0.333,0,2,0.0,1,2,0.5,0,2,2,2,0,0,1,1,3,-6
0,H2,Toni Kukoč,909,2,5,0.4,1,4,0.25,3,4,0.75,0,3,3,3,1,0,1,1,8,-5
0,Q1,Anthony Mason,141,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-3
0,Q2,Anthony Mason,512,1,3,0.333,0,0,,1,2,0.5,0,0,0,0,0,0,1,2,3,-7
0,H1,Anthony Mason,653,1,3,0.333,0,0,,1,2,0.5,0,1,1,0,0,0,1,2,3,-10
0,Q3,Anthony Mason,412,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,1,0,-1
0,Q4,Anthony Mason,657,0,1,0.0,0,0,,0,0,,1,2,3,0,0,0,0,1,0,-6
0,H2,Anthony Mason,1069,0,1,0.0,0,0,,0,0,,1,2,3,0,1,0,0,2,0,-7
0,Q1,Michael Redd,141,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-3
0,Q2,Michael Redd,571,0,2,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,1,2,0,-9
0,H1,Michael Redd,712,0,2,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,1,3,0,-12
0,Q3,Michael Redd,188,0,1,0.0,0,1,0.0,4,4,1.0,0,1,1,0,0,0,1,1,4,0
0,Q4,Michael Redd,177,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,1,2,-1
0,H2,Michael Redd,365,1,2,0.5,0,1,0.0,4,4,1.0,0,1,1,0,0,0,1,2,6,-1
0,Q1,Jason Caffey,
0,Q2,Jason Caffey,
0,H1,Jason Caffey,
0,Q3,Jason Caffey,
0,Q4,Jason Caffey,
0,H2,Jason Caffey,
0,Q1,Dan Gadzuric,
0,Q2,Dan Gadzuric,
0,H1,Dan Gadzuric,
0,Q3,Dan Gadzuric,
0,Q4,Dan Gadzuric,
0,H2,Dan Gadzuric,
0,Q1,Marcus Haislip,
0,Q2,Marcus Haislip,
0,H1,Marcus Haislip,
0,Q3,Marcus Haislip,
0,Q4,Marcus Haislip,
0,H2,Marcus Haislip,
0,Q1,Joel Przybilla,
0,Q2,Joel Przybilla,
0,H1,Joel Przybilla,
0,Q3,Joel Przybilla,
0,Q4,Joel Przybilla,
0,H2,Joel Przybilla,
1,Q1,Jason Kidd,720,1,5,0.2,1,2,0.5,0,1,0.0,1,2,3,0,0,0,0,1,3,-2
1,Q2,Jason Kidd,441,2,5,0.4,0,1,0.0,3,3,1.0,0,0,0,2,0,0,0,0,7,6
1,H1,Jason Kidd,1161,3,10,0.3,1,3,0.333,3,4,0.75,1,2,3,2,0,0,0,1,10,4
