Hedo Turkoglu,F
Ime Udoka,G-F
Beno Udrih,G
Anderson Varejao,C
Jacque Vaughn,G
Charlie Villanueva,F
Marquinhos Vinicius,F
Jake Voskuhl,C
Sasha Vujacic,G
Dwyane Wade,SG
Von Wafer,GF
Antoine Walker,F
Ben Wallace,FC
Gerald Wallace,F
Rasheed Wallace,FC
Luke Walton,F
Hakim Warrick,F
Darius Washington,PG
Darryl Watkins,C
C.J. Watson,G
Earl Watson,PG
Chris Webber,F-C
Martell Webster,SF
Bonzi Wells,G-F
David West,PF
Delonte West,G
Mario West,G
Chris Wilcox,FC
Damien Wilkins,GF
Mike Wilks,G
Aaron Williams,F-C
Deron Williams,PG
Jason Williams,G
Justin Williams,C
Lou Williams,G
Marcus D. Williams,G
Marcus E. Williams,F
Marvin Williams,SF
Mo Williams,G
Sean Williams,C
Shawne Williams,F
Shelden Williams,PF
Loren Woods,C
Metta World Peace,SF
Antoine Wright,GF
Brandan Wright,F
Dorell Wright,F
Julian Wright,F
Lorenzen Wright,F-C
Jianlian Yi,F
Nick Young,SG
Thaddeus Young,F
